ProductID,ProductTHTDatum,CStatusProduct,FStatusProduct,PStatusProduct,SoortProductID
2523,2025-04-12,NOK,OK,OK,30
2524,2025-04-12,NOK,OK,OK,21
2525,2025-04-12,OK,OK,NOK,50
2526,2025-04-12,NOK,OK,OK,33
2527,2025-04-12,NOK,OK,NOK,2
2528,2025-04-12,OK,OK,NOK,6
2529,2025-04-12,OK,OK,OK,38
2530,2025-04-12,OK,OK,NOK,24
2531,2025-04-12,OK,OK,NOK,2
2532,2025-04-12,OK,NOK,OK,10
2533,2025-04-12,OK,OK,OK,44
2534,2025-04-12,OK,NOK,NOK,33
2535,2025-04-12,NOK,NOK,NOK,42
2536,2025-04-12,OK,NOK,OK,8
2537,2025-04-12,OK,OK,OK,6
2538,2025-04-12,OK,OK,NOK,36
2539,2025-04-12,NOK,NOK,OK,40
2540,2025-04-12,OK,OK,NOK,37
2541,2025-04-12,NOK,OK,OK,13
2542,2025-04-12,OK,NOK,OK,4
2543,2025-04-12,OK,OK,NOK,27
2544,2025-04-12,OK,NOK,NOK,5
2545,2025-04-12,NOK,OK,NOK,45
2546,2025-04-12,OK,NOK,NOK,43
2547,2025-04-12,OK,OK,NOK,32
2548,2025-04-12,OK,NOK,OK,9
2549,2025-04-12,OK,NOK,NOK,48
2550,2025-04-12,NOK,OK,OK,39
2551,2025-04-12,OK,OK,NOK,16
2552,2025-04-12,OK,OK,OK,23
2553,2025-04-12,OK,OK,OK,26
2554,2025-04-12,OK,NOK,NOK,38
2555,2025-04-12,OK,OK,NOK,6
2556,2025-04-12,OK,NOK,NOK,47
2557,2025-04-12,NOK,OK,OK,27
2558,2025-04-12,OK,NOK,NOK,46
2559,2025-04-12,NOK,NOK,NOK,15
2560,2025-04-12,NOK,OK,OK,13
2561,2025-04-12,OK,OK,OK,2
2562,2025-04-12,OK,OK,OK,42
2563,2025-04-12,NOK,OK,OK,21
2564,2025-04-12,NOK,NOK,OK,50
2565,2025-04-12,OK,OK,NOK,34
2566,2025-04-12,OK,OK,OK,36
2567,2025-04-12,OK,OK,NOK,35
2568,2025-04-12,OK,NOK,OK,9
2569,2025-04-12,NOK,NOK,NOK,4
2570,2025-04-12,OK,NOK,OK,29
2571,2025-04-12,NOK,NOK,OK,26
2572,2025-04-12,OK,OK,NOK,25
2573,2025-04-12,NOK,NOK,NOK,16
2574,2025-04-12,NOK,OK,NOK,5
2575,2025-04-12,OK,NOK,OK,34
2576,2025-04-12,OK,NOK,OK,46
2577,2025-04-12,OK,NOK,NOK,45
2578,2025-04-12,OK,NOK,OK,34
2579,2025-04-12,OK,OK,NOK,40
2580,2025-04-12,OK,OK,NOK,37
2581,2025-04-12,NOK,NOK,NOK,29
2582,2025-04-12,OK,NOK,NOK,45
2583,2025-04-12,OK,OK,OK,43
2584,2025-04-12,OK,OK,OK,4
2585,2025-04-12,OK,OK,NOK,39
2586,2025-04-12,NOK,OK,OK,10
2587,2025-04-12,OK,OK,NOK,11
2588,2025-04-12,OK,OK,NOK,20
2589,2025-04-12,NOK,NOK,NOK,25
2590,2025-04-12,NOK,OK,NOK,41
2591,2025-04-12,OK,OK,NOK,35
2592,2025-04-12,OK,NOK,NOK,47
2593,2025-04-12,NOK,OK,NOK,30
2594,2025-04-12,OK,NOK,NOK,38
2595,2025-04-12,OK,OK,OK,40
2596,2025-04-12,NOK,NOK,NOK,5
2597,2025-04-12,OK,NOK,OK,15
2598,2025-04-12,NOK,OK,NOK,28
2599,2025-04-12,NOK,OK,OK,23
2600,2025-04-12,NOK,OK,NOK,10
2601,2025-04-12,NOK,OK,OK,29
2602,2025-04-12,OK,NOK,NOK,13
2603,2025-04-12,NOK,OK,NOK,5
2604,2025-04-12,NOK,OK,OK,50
2605,2025-04-12,OK,NOK,NOK,31
2606,2025-04-12,NOK,OK,OK,46
2607,2025-04-12,OK,OK,NOK,26
2608,2025-04-12,NOK,OK,NOK,22
2609,2025-04-12,NOK,OK,OK,27
2610,2025-04-12,NOK,NOK,OK,1
2611,2025-04-12,NOK,NOK,NOK,3
2612,2025-04-12,NOK,OK,OK,19
2613,2025-04-12,NOK,OK,OK,45
2614,2025-04-12,OK,NOK,OK,9
2615,2025-04-12,OK,OK,NOK,41
2616,2025-04-12,NOK,NOK,NOK,32
2617,2025-04-12,OK,OK,NOK,10
2618,2025-04-12,NOK,NOK,NOK,17
2619,2025-04-12,OK,NOK,OK,30
2620,2025-04-12,NOK,NOK,OK,24
2621,2025-04-12,OK,NOK,NOK,18
2622,2025-04-12,NOK,OK,NOK,20
2623,2025-04-12,OK,NOK,OK,35
2624,2025-04-12,OK,OK,NOK,50
2625,2025-04-12,NOK,NOK,NOK,32
2626,2025-04-12,NOK,NOK,NOK,10
2627,2025-04-12,NOK,NOK,OK,16
2628,2025-04-12,NOK,NOK,NOK,33
2629,2025-04-12,NOK,NOK,OK,15
2630,2025-04-12,OK,OK,OK,18
2631,2025-04-12,NOK,OK,NOK,20
2632,2025-04-12,NOK,OK,NOK,29
2633,2025-04-12,NOK,NOK,OK,21
2634,2025-04-12,OK,OK,OK,16
2635,2025-04-12,OK,OK,OK,7
2636,2025-04-12,OK,NOK,NOK,37
2637,2025-04-12,OK,OK,OK,30
2638,2025-04-12,OK,NOK,OK,19
2639,2025-04-12,NOK,NOK,NOK,19
2640,2025-04-12,NOK,OK,NOK,35
2641,2025-04-12,NOK,OK,NOK,31
2642,2025-04-12,OK,NOK,NOK,37
2643,2025-04-12,OK,OK,OK,6
2644,2025-04-12,NOK,NOK,NOK,17
2645,2025-04-12,OK,OK,OK,47
2646,2025-04-12,NOK,OK,NOK,19
2647,2025-04-12,OK,OK,NOK,21
2648,2025-04-12,NOK,OK,NOK,12
2649,2025-04-12,OK,OK,NOK,34
2650,2025-04-12,NOK,OK,NOK,41
2651,2025-04-12,OK,NOK,NOK,18
2652,2025-04-12,NOK,NOK,NOK,48
2653,2025-04-12,NOK,NOK,OK,41
2654,2025-04-12,OK,OK,NOK,17
2655,2025-04-12,NOK,NOK,OK,31
2656,2025-04-12,OK,OK,OK,36
2657,2025-04-12,OK,OK,OK,12
2658,2025-04-12,OK,OK,OK,47
2659,2025-04-12,OK,OK,NOK,6
2660,2025-04-12,OK,NOK,OK,25
2661,2025-04-12,NOK,NOK,OK,31
2662,2025-04-12,OK,OK,OK,25
2663,2025-04-12,NOK,NOK,OK,4
2664,2025-04-12,OK,OK,OK,14
2665,2025-04-12,NOK,OK,OK,29
2666,2025-04-12,OK,OK,NOK,25
2667,2025-04-12,OK,OK,NOK,36
2668,2025-04-12,NOK,OK,NOK,3
2669,2025-04-12,NOK,NOK,OK,40
2670,2025-04-12,OK,OK,NOK,21
2671,2025-04-12,OK,NOK,OK,36
2672,2025-04-12,NOK,NOK,NOK,46
2673,2025-04-12,OK,OK,NOK,22
2674,2025-04-12,OK,NOK,OK,30
2675,2025-04-12,OK,OK,NOK,14
2676,2025-04-12,OK,OK,OK,9
2677,2025-04-12,NOK,OK,NOK,41
2678,2025-04-12,NOK,NOK,NOK,43
2679,2025-04-12,OK,OK,OK,6
2680,2025-04-12,NOK,OK,NOK,48
2681,2025-04-12,NOK,OK,OK,32
2682,2025-04-12,NOK,OK,OK,2
2683,2025-04-12,NOK,NOK,OK,41
2684,2025-04-12,OK,NOK,OK,1
2685,2025-04-12,NOK,NOK,NOK,42
2686,2025-04-12,NOK,NOK,OK,11
2687,2025-04-12,NOK,OK,OK,16
2688,2025-04-12,NOK,OK,NOK,17
2689,2025-04-12,NOK,OK,OK,11
2690,2025-04-12,OK,NOK,OK,26
2691,2025-04-12,OK,NOK,NOK,36
2692,2025-04-12,NOK,OK,NOK,16
2693,2025-04-12,OK,OK,NOK,5
2694,2025-04-12,OK,OK,OK,11
2695,2025-04-12,NOK,OK,OK,39
2696,2025-04-12,NOK,NOK,OK,49
2697,2025-04-12,OK,NOK,NOK,44
2698,2025-04-12,OK,OK,OK,29
2699,2025-04-12,NOK,NOK,NOK,22
2700,2025-04-12,NOK,OK,NOK,1
2701,2025-04-12,OK,OK,OK,44
2702,2025-04-12,NOK,OK,OK,30
2703,2025-04-12,NOK,OK,NOK,41
2704,2025-04-12,OK,OK,NOK,34
2705,2025-04-12,NOK,NOK,OK,44
2706,2025-04-12,OK,NOK,OK,46
2707,2025-04-12,OK,NOK,OK,39
2708,2025-04-12,NOK,OK,NOK,7
2709,2025-04-12,NOK,NOK,OK,13
2710,2025-04-12,NOK,NOK,NOK,12
2711,2025-04-12,NOK,NOK,NOK,45
2712,2025-04-12,OK,NOK,NOK,43
2713,2025-04-12,NOK,OK,NOK,50
2714,2025-04-12,NOK,NOK,OK,34
2715,2025-04-12,OK,OK,NOK,26
2716,2025-04-12,OK,OK,OK,4
2717,2025-04-12,OK,OK,NOK,14
2718,2025-04-12,OK,NOK,OK,8
2719,2025-04-12,OK,OK,NOK,28
2720,2025-04-12,OK,NOK,OK,7
2721,2025-04-12,NOK,OK,OK,6
2722,2025-04-12,OK,OK,OK,16
2723,2025-04-12,NOK,NOK,NOK,28
2724,2025-04-12,OK,NOK,OK,29
2725,2025-04-12,OK,OK,OK,29
2726,2025-04-12,OK,NOK,OK,20
2727,2025-04-12,NOK,OK,OK,30
2728,2025-04-12,NOK,OK,OK,11
2729,2025-04-12,NOK,OK,NOK,2
2730,2025-04-12,OK,NOK,OK,45
2731,2025-04-12,NOK,NOK,NOK,4
2732,2025-04-12,NOK,OK,OK,30
2733,2025-04-12,OK,OK,OK,48
2734,2025-04-12,OK,OK,NOK,20
2735,2025-04-12,OK,NOK,OK,20
2736,2025-04-12,NOK,NOK,NOK,16
2737,2025-04-12,NOK,NOK,OK,25
2738,2025-04-12,NOK,OK,OK,34
2739,2025-04-12,OK,OK,NOK,21
2740,2025-04-12,OK,NOK,OK,43
2741,2025-04-12,OK,OK,NOK,1
2742,2025-04-12,OK,NOK,OK,6
2743,2025-04-12,OK,NOK,NOK,29
2744,2025-04-12,NOK,OK,OK,3
2745,2025-04-12,NOK,NOK,NOK,33
2746,2025-04-12,OK,OK,OK,18
2747,2025-04-12,OK,OK,NOK,41
2748,2025-04-12,NOK,NOK,NOK,35
2749,2025-04-12,NOK,OK,NOK,35
2750,2025-04-12,NOK,OK,OK,50
2751,2025-04-12,NOK,NOK,NOK,39
2752,2025-04-12,NOK,OK,OK,6
2753,2025-04-12,NOK,OK,OK,34
2754,2025-04-12,NOK,NOK,OK,10
2755,2025-04-12,OK,NOK,NOK,46
2756,2025-04-12,NOK,OK,NOK,27
2757,2025-04-12,NOK,OK,NOK,46
2758,2025-04-12,NOK,OK,NOK,37
2759,2025-04-12,OK,NOK,OK,44
2760,2025-04-12,NOK,OK,NOK,22
2761,2025-04-12,NOK,OK,NOK,42
2762,2025-04-12,OK,NOK,OK,19
2763,2025-04-12,OK,OK,NOK,4
2764,2025-04-12,NOK,NOK,OK,24
2765,2025-04-12,NOK,OK,NOK,45
2766,2025-04-12,NOK,OK,NOK,28
2767,2025-04-12,NOK,OK,NOK,50
2768,2025-04-12,OK,NOK,OK,2
2769,2025-04-12,OK,NOK,OK,12
2770,2025-04-12,NOK,OK,OK,29
2771,2025-04-12,OK,NOK,NOK,24
2772,2025-04-12,NOK,OK,OK,34
2773,2025-04-12,OK,NOK,NOK,33
2774,2025-04-12,OK,NOK,NOK,36
2775,2025-04-12,NOK,OK,NOK,14
2776,2025-04-12,NOK,OK,NOK,6
2777,2025-04-12,NOK,NOK,NOK,50
2778,2025-04-12,NOK,OK,NOK,22
2779,2025-04-12,OK,OK,OK,22
2780,2025-04-12,OK,OK,NOK,6
2781,2025-04-12,OK,NOK,OK,12
2782,2025-04-12,NOK,NOK,OK,1
2783,2025-04-12,OK,NOK,NOK,43
2784,2025-04-12,NOK,NOK,NOK,9
2785,2025-04-12,NOK,NOK,NOK,12
2786,2025-04-12,OK,NOK,NOK,18
2787,2025-04-12,NOK,NOK,OK,25
2788,2025-04-12,NOK,NOK,OK,42
2789,2025-04-12,OK,NOK,NOK,26
2790,2025-04-12,NOK,OK,NOK,30
2791,2025-04-12,OK,NOK,NOK,48
2792,2025-04-12,NOK,OK,NOK,46
2793,2025-04-12,NOK,NOK,OK,45
2794,2025-04-12,OK,OK,OK,41
2795,2025-04-12,OK,OK,OK,2
2796,2025-04-12,OK,NOK,NOK,17
2797,2025-04-12,NOK,OK,OK,6
2798,2025-04-12,OK,NOK,OK,35
2799,2025-04-12,OK,NOK,OK,34
2800,2025-04-12,NOK,NOK,NOK,18
2801,2025-04-12,OK,NOK,NOK,23
2802,2025-04-12,NOK,OK,OK,22
2803,2025-04-12,OK,OK,NOK,22
2804,2025-04-12,OK,NOK,NOK,11
2805,2025-04-12,NOK,OK,NOK,5
2806,2025-04-12,OK,NOK,NOK,7
2807,2025-04-12,OK,NOK,OK,43
2808,2025-04-12,OK,OK,OK,17
2809,2025-04-12,NOK,NOK,NOK,48
2810,2025-04-12,OK,NOK,NOK,9
2811,2025-04-12,OK,NOK,NOK,32
2812,2025-04-12,NOK,OK,OK,22
2813,2025-04-12,OK,OK,NOK,29
2814,2025-04-12,OK,OK,OK,22
2815,2025-04-12,NOK,OK,NOK,42
2816,2025-04-12,NOK,OK,NOK,19
2817,2025-04-12,NOK,OK,NOK,3
2818,2025-04-12,NOK,NOK,NOK,31
2819,2025-04-12,NOK,NOK,OK,15
2820,2025-04-12,NOK,OK,OK,42
2821,2025-04-12,OK,OK,OK,45
2822,2025-04-12,OK,NOK,NOK,16
2823,2025-04-12,NOK,OK,NOK,29
2824,2025-04-12,OK,OK,NOK,50
2825,2025-04-12,NOK,NOK,NOK,9
2826,2025-04-12,NOK,OK,NOK,17
2827,2025-04-12,NOK,OK,NOK,49
2828,2025-04-12,NOK,NOK,NOK,14
2829,2025-04-12,OK,NOK,NOK,31
2830,2025-04-12,OK,OK,NOK,46
2831,2025-04-12,OK,NOK,NOK,13
2832,2025-04-12,NOK,OK,OK,47
2833,2025-04-12,OK,NOK,NOK,38
2834,2025-04-12,OK,OK,NOK,29
2835,2025-04-12,OK,OK,NOK,23
2836,2025-04-12,OK,OK,NOK,50
2837,2025-04-12,NOK,OK,OK,31
2838,2025-04-12,OK,OK,OK,44
2839,2025-04-12,OK,NOK,NOK,46
2840,2025-04-12,OK,OK,NOK,14
2841,2025-04-12,OK,NOK,NOK,49
2842,2025-04-12,OK,OK,OK,29
2843,2025-04-12,OK,OK,OK,39
2844,2025-04-12,OK,NOK,NOK,44
2845,2025-04-12,NOK,OK,NOK,36
2846,2025-04-12,NOK,OK,OK,34
2847,2025-04-12,OK,OK,OK,23
2848,2025-04-12,NOK,OK,OK,27
2849,2025-04-12,OK,OK,OK,4
2850,2025-04-12,NOK,OK,OK,17
2851,2025-04-12,OK,OK,OK,42
2852,2025-04-12,OK,NOK,OK,21
2853,2025-04-12,OK,NOK,NOK,35
2854,2025-04-12,OK,OK,OK,7
2855,2025-04-12,OK,NOK,OK,13
2856,2025-04-12,OK,OK,NOK,2
2857,2025-04-12,NOK,OK,NOK,44
2858,2025-04-12,OK,OK,NOK,10
2859,2025-04-12,OK,NOK,NOK,14
2860,2025-04-12,NOK,OK,NOK,34
2861,2025-04-12,NOK,OK,OK,36
2862,2025-04-12,NOK,NOK,OK,36
2863,2025-04-12,NOK,NOK,OK,18
2864,2025-04-12,OK,NOK,NOK,16
2865,2025-04-12,NOK,NOK,NOK,47
2866,2025-04-12,OK,NOK,NOK,6
2867,2025-04-12,NOK,OK,OK,49
2868,2025-04-12,NOK,NOK,NOK,50
2869,2025-04-12,NOK,OK,OK,22
2870,2025-04-12,OK,OK,NOK,23
2871,2025-04-12,NOK,NOK,OK,16
2872,2025-04-12,OK,OK,OK,15
2873,2025-04-12,OK,OK,OK,41
2874,2025-04-12,NOK,NOK,NOK,31
2875,2025-04-12,NOK,OK,OK,34
2876,2025-04-12,OK,OK,OK,15
2877,2025-04-12,OK,OK,NOK,37
2878,2025-04-12,OK,OK,NOK,8
2879,2025-04-12,NOK,OK,OK,10
2880,2025-04-12,OK,OK,OK,22
2881,2025-04-12,OK,OK,OK,30
2882,2025-04-12,NOK,NOK,OK,40
2883,2025-04-12,OK,NOK,NOK,16
2884,2025-04-12,NOK,OK,OK,33
2885,2025-04-12,OK,NOK,NOK,19
2886,2025-04-12,NOK,OK,OK,44
2887,2025-04-12,NOK,NOK,NOK,38
2888,2025-04-12,OK,NOK,NOK,29
2889,2025-04-12,NOK,NOK,OK,31
2890,2025-04-12,NOK,OK,OK,35
2891,2025-04-12,NOK,OK,NOK,6
2892,2025-04-12,NOK,NOK,OK,50
2893,2025-04-12,OK,OK,NOK,46
2894,2025-04-12,NOK,NOK,OK,19
2895,2025-04-12,NOK,OK,OK,2
2896,2025-04-12,OK,OK,OK,19
2897,2025-04-12,OK,OK,NOK,36
2898,2025-04-12,OK,NOK,OK,4
2899,2025-04-12,NOK,NOK,NOK,34
2900,2025-04-12,OK,NOK,NOK,16
2901,2025-04-12,OK,NOK,OK,45
2902,2025-04-12,OK,OK,OK,15
2903,2025-04-12,NOK,OK,OK,32
2904,2025-04-12,NOK,OK,NOK,38
2905,2025-04-12,OK,OK,OK,4
2906,2025-04-12,OK,OK,OK,42
2907,2025-04-12,NOK,OK,NOK,20
2908,2025-04-12,OK,NOK,NOK,33
2909,2025-04-12,OK,OK,OK,33
2910,2025-04-12,NOK,OK,NOK,30
2911,2025-04-12,NOK,NOK,NOK,23
2912,2025-04-12,NOK,OK,NOK,50
2913,2025-04-12,NOK,OK,NOK,24
2914,2025-04-12,OK,NOK,OK,34
2915,2025-04-12,OK,OK,OK,35
2916,2025-04-12,OK,NOK,NOK,34
2917,2025-04-12,NOK,OK,OK,43
2918,2025-04-12,NOK,NOK,OK,2
2919,2025-04-12,OK,OK,NOK,50
2920,2025-04-12,NOK,OK,NOK,13
2921,2025-04-12,OK,NOK,NOK,13
2922,2025-04-12,OK,OK,OK,3
2923,2025-04-12,NOK,OK,NOK,31
2924,2025-04-12,OK,NOK,OK,35
2925,2025-04-12,OK,OK,OK,22
2926,2025-04-12,NOK,OK,OK,22
2927,2025-04-12,NOK,NOK,NOK,12
2928,2025-04-12,NOK,NOK,OK,4
2929,2025-04-12,OK,OK,NOK,24
2930,2025-04-12,NOK,NOK,NOK,39
2931,2025-04-12,OK,OK,NOK,26
2932,2025-04-12,NOK,NOK,NOK,14
2933,2025-04-12,NOK,OK,OK,37
2934,2025-04-12,OK,NOK,OK,34
2935,2025-04-12,NOK,NOK,OK,19
2936,2025-04-12,NOK,OK,OK,9
2937,2025-04-12,NOK,OK,NOK,44
2938,2025-04-12,NOK,OK,NOK,6
2939,2025-04-12,OK,OK,NOK,45
2940,2025-04-12,OK,OK,OK,13
2941,2025-04-12,NOK,NOK,OK,14
2942,2025-04-12,OK,OK,OK,4
2943,2025-04-12,NOK,NOK,OK,49
2944,2025-04-12,NOK,NOK,OK,16
2945,2025-04-12,NOK,OK,NOK,16
2946,2025-04-12,OK,NOK,NOK,10
2947,2025-04-12,OK,OK,NOK,38
2948,2025-04-12,OK,OK,OK,45
2949,2025-04-12,NOK,NOK,NOK,47
2950,2025-04-12,NOK,NOK,NOK,13
2951,2025-04-12,OK,OK,NOK,31
2952,2025-04-12,OK,OK,NOK,42
2953,2025-04-12,OK,NOK,NOK,6
2954,2025-04-12,NOK,OK,OK,19
2955,2025-04-12,OK,OK,NOK,5
2956,2025-04-12,NOK,OK,NOK,29
2957,2025-04-12,OK,OK,OK,49
2958,2025-04-12,OK,OK,OK,24
2959,2025-04-12,NOK,NOK,NOK,17
2960,2025-04-12,OK,NOK,OK,10
2961,2025-04-12,NOK,NOK,OK,25
2962,2025-04-12,NOK,NOK,OK,15
2963,2025-04-12,NOK,OK,NOK,14
2964,2025-04-12,OK,NOK,NOK,49
2965,2025-04-12,NOK,NOK,OK,26
2966,2025-04-12,OK,OK,OK,49
2967,2025-04-12,NOK,NOK,OK,43
2968,2025-04-12,OK,NOK,NOK,5
2969,2025-04-12,OK,NOK,NOK,38
2970,2025-04-12,NOK,OK,NOK,17
2971,2025-04-12,NOK,OK,OK,4
2972,2025-04-12,OK,OK,OK,47
2973,2025-04-12,NOK,OK,OK,47
2974,2025-04-12,NOK,OK,NOK,28
2975,2025-04-12,NOK,OK,OK,47
2976,2025-04-12,NOK,OK,NOK,13
2977,2025-04-12,NOK,NOK,NOK,27
2978,2025-04-12,NOK,NOK,OK,27
2979,2025-04-12,NOK,OK,OK,1
2980,2025-04-12,OK,NOK,NOK,46
2981,2025-04-12,OK,NOK,OK,49
2982,2025-04-12,NOK,OK,OK,20
2983,2025-04-12,NOK,NOK,NOK,37
2984,2025-04-12,OK,OK,NOK,39
2985,2025-04-12,OK,OK,NOK,42
2986,2025-04-12,NOK,NOK,NOK,5
2987,2025-04-12,OK,NOK,OK,35
2988,2025-04-12,OK,OK,OK,30
2989,2025-04-12,OK,OK,OK,38
2990,2025-04-12,NOK,OK,OK,13
2991,2025-04-12,OK,NOK,NOK,23
2992,2025-04-12,OK,NOK,OK,40
2993,2025-04-12,NOK,OK,OK,29
2994,2025-04-12,NOK,NOK,OK,44
2995,2025-04-12,NOK,OK,OK,47
2996,2025-04-12,OK,NOK,NOK,4
2997,2025-04-12,OK,OK,OK,34
2998,2025-04-12,NOK,NOK,NOK,1
2999,2025-04-12,OK,OK,OK,38
3000,2025-04-12,OK,NOK,OK,3
3001,2025-04-12,NOK,OK,NOK,44
3002,2025-04-12,OK,NOK,NOK,2
3003,2025-04-12,OK,NOK,OK,32
3004,2025-04-12,NOK,NOK,NOK,5
3005,2025-04-12,NOK,OK,OK,4
3006,2025-04-12,OK,OK,OK,44
3007,2025-04-12,NOK,NOK,OK,45
3008,2025-04-12,NOK,NOK,OK,5
3009,2025-04-12,OK,NOK,NOK,24
3010,2025-04-12,NOK,OK,NOK,26
3011,2025-04-12,NOK,OK,OK,46
3012,2025-04-12,NOK,OK,NOK,28
3013,2025-04-12,NOK,NOK,OK,50
3014,2025-04-12,NOK,OK,NOK,50
3015,2025-04-12,OK,OK,OK,42
3016,2025-04-12,OK,OK,OK,8
3017,2025-04-12,NOK,NOK,NOK,17
3018,2025-04-12,OK,NOK,OK,18
3019,2025-04-12,NOK,OK,OK,45
3020,2025-04-12,NOK,OK,OK,29
3021,2025-04-12,OK,OK,NOK,38
3022,2025-04-12,NOK,OK,NOK,11
3023,2025-04-12,OK,NOK,NOK,10
3024,2025-04-12,NOK,OK,NOK,40
3025,2025-04-12,OK,OK,NOK,23
3026,2025-04-12,NOK,OK,OK,47
3027,2025-04-12,OK,NOK,OK,15
3028,2025-04-12,OK,NOK,NOK,19
3029,2025-04-12,OK,OK,NOK,8
3030,2025-04-12,OK,NOK,OK,15
3031,2025-04-12,OK,NOK,OK,11
3032,2025-04-12,OK,NOK,NOK,32
3033,2025-04-12,NOK,NOK,NOK,31
3034,2025-04-12,NOK,OK,NOK,36
3035,2025-04-12,OK,NOK,OK,2
3036,2025-04-12,NOK,OK,OK,4
3037,2025-04-12,NOK,NOK,OK,26
3038,2025-04-12,NOK,NOK,NOK,37
3039,2025-04-12,OK,NOK,NOK,20
3040,2025-04-12,NOK,NOK,NOK,21
3041,2025-04-12,OK,OK,OK,35
3042,2025-04-12,OK,OK,OK,6
3043,2025-04-12,NOK,OK,NOK,11
3044,2025-04-12,NOK,NOK,OK,45
3045,2025-04-12,NOK,NOK,NOK,33
3046,2025-04-12,OK,NOK,NOK,25
3047,2025-04-12,NOK,NOK,OK,19
3048,2025-04-12,NOK,NOK,NOK,46
3049,2025-04-12,OK,NOK,OK,33
3050,2025-04-12,OK,OK,OK,8
3051,2025-04-12,NOK,NOK,NOK,21
3052,2025-04-12,OK,OK,OK,13
3053,2025-04-12,OK,NOK,NOK,31
3054,2025-04-12,OK,NOK,OK,6
3055,2025-04-12,NOK,NOK,NOK,6
3056,2025-04-12,NOK,NOK,OK,35
3057,2025-04-12,NOK,NOK,OK,44
3058,2025-04-12,OK,NOK,NOK,43
3059,2025-04-12,OK,NOK,OK,16
3060,2025-04-12,NOK,NOK,NOK,13
3061,2025-04-12,NOK,OK,NOK,16
3062,2025-04-12,NOK,NOK,NOK,14
3063,2025-04-12,OK,OK,OK,38
3064,2025-04-12,NOK,NOK,NOK,5
3065,2025-04-12,NOK,NOK,NOK,36
3066,2025-04-12,OK,NOK,OK,29
3067,2025-04-12,OK,NOK,OK,23
3068,2025-04-12,NOK,OK,OK,18
3069,2025-04-12,OK,OK,OK,24
3070,2025-04-12,NOK,NOK,NOK,13
3071,2025-04-12,OK,OK,NOK,7
3072,2025-04-12,OK,NOK,NOK,21
3073,2025-04-12,NOK,OK,NOK,17
3074,2025-04-12,NOK,NOK,OK,42
3075,2025-04-12,OK,NOK,NOK,25
3076,2025-04-12,NOK,NOK,NOK,27
3077,2025-04-12,NOK,NOK,NOK,18
3078,2025-04-12,OK,NOK,OK,37
3079,2025-04-12,OK,NOK,NOK,33
3080,2025-04-12,OK,NOK,OK,9
3081,2025-04-12,OK,OK,OK,10
3082,2025-04-12,OK,OK,NOK,36
3083,2025-04-12,NOK,OK,NOK,2
3084,2025-04-12,OK,NOK,OK,9
3085,2025-04-12,OK,NOK,NOK,17
3086,2025-04-12,NOK,OK,OK,18
3087,2025-04-12,NOK,NOK,NOK,5
3088,2025-04-12,NOK,NOK,NOK,19
3089,2025-04-12,OK,NOK,OK,22
3090,2025-04-12,OK,NOK,OK,1
3091,2025-04-12,NOK,NOK,OK,10
3092,2025-04-12,OK,NOK,OK,27
3093,2025-04-12,NOK,OK,NOK,49
3094,2025-04-12,OK,NOK,OK,48
3095,2025-04-12,OK,OK,NOK,14
3096,2025-04-12,NOK,OK,NOK,27
3097,2025-04-12,NOK,NOK,OK,1
3098,2025-04-12,OK,OK,NOK,40
3099,2025-04-12,OK,OK,OK,20
3100,2025-04-12,OK,OK,NOK,25
3101,2025-04-12,OK,OK,OK,35
3102,2025-04-12,NOK,NOK,NOK,11
3103,2025-04-12,OK,NOK,NOK,42
3104,2025-04-12,NOK,OK,OK,25
3105,2025-04-12,NOK,OK,OK,44
3106,2025-04-12,OK,NOK,OK,48
3107,2025-04-12,NOK,NOK,OK,39
3108,2025-04-12,OK,NOK,NOK,42
3109,2025-04-12,NOK,OK,OK,43
3110,2025-04-12,OK,OK,OK,23
3111,2025-04-12,OK,NOK,NOK,35
3112,2025-04-12,NOK,OK,OK,45
3113,2025-04-12,OK,NOK,NOK,39
3114,2025-04-12,OK,NOK,NOK,46
3115,2025-04-12,NOK,OK,NOK,13
3116,2025-04-12,OK,NOK,NOK,16
3117,2025-04-12,NOK,NOK,OK,25
3118,2025-04-12,OK,OK,NOK,30
3119,2025-04-12,NOK,NOK,NOK,47
3120,2025-04-12,NOK,OK,NOK,50
3121,2025-04-12,OK,OK,OK,19
3122,2025-04-12,NOK,OK,OK,31
3123,2025-04-12,OK,OK,NOK,14
3124,2025-04-12,OK,OK,NOK,39
3125,2025-04-12,OK,OK,NOK,4
3126,2025-04-12,OK,NOK,NOK,35
3127,2025-04-12,NOK,NOK,NOK,26
3128,2025-04-12,OK,NOK,NOK,4
3129,2025-04-12,NOK,NOK,NOK,46
3130,2025-04-12,OK,OK,OK,41
3131,2025-04-12,OK,NOK,OK,16
3132,2025-04-12,OK,NOK,NOK,26
3133,2025-04-12,NOK,NOK,NOK,22
3134,2025-04-12,NOK,OK,NOK,26
3135,2025-04-12,OK,NOK,NOK,45
3136,2025-04-12,OK,OK,OK,48
3137,2025-04-12,OK,OK,OK,4
3138,2025-04-12,OK,OK,OK,11
3139,2025-04-12,NOK,OK,OK,49
3140,2025-04-12,OK,OK,OK,30
3141,2025-04-12,OK,NOK,OK,27
3142,2025-04-12,NOK,NOK,NOK,43
3143,2025-04-12,OK,OK,NOK,26
