GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,Capaciteit
317,2025-04-12 18:59:53.615945,2025-04-12 21:41:53.615945,Grinder A,692.56
318,2025-04-12 18:59:53.345082,2025-04-12 21:34:53.345082,Grinder A,422.27
319,2025-04-12 18:59:53.343171,2025-04-12 20:49:53.343171,Grinder C,391.49
320,2025-04-12 18:59:53.793117,2025-04-12 21:58:53.793117,Grinder A,670.91
321,2025-04-12 18:59:53.266237,2025-04-12 19:30:53.266237,Grinder C,351.94
322,2025-04-12 18:59:53.159666,2025-04-12 21:10:53.159666,Grinder C,382.61
323,2025-04-12 18:59:53.733806,2025-04-12 20:49:53.733806,Grinder B,764.73
324,2025-04-12 18:59:53.727936,2025-04-12 21:12:53.727936,Grinder C,693.56
325,2025-04-12 18:59:53.233056,2025-04-12 20:26:53.233056,Grinder C,689.08
326,2025-04-12 18:59:53.519691,2025-04-12 21:41:53.519691,Grinder C,453.5
327,2025-04-12 18:59:53.720318,2025-04-12 21:55:53.720318,Grinder C,799.38
328,2025-04-12 18:59:53.091530,2025-04-12 21:58:53.091530,Grinder A,312.82
329,2025-04-12 18:59:53.872965,2025-04-12 21:46:53.872965,Grinder B,395.08
330,2025-04-12 18:59:53.037915,2025-04-12 21:16:53.037915,Grinder B,505.07
331,2025-04-12 18:59:53.576258,2025-04-12 21:08:53.576258,Grinder A,398.17
332,2025-04-12 18:59:53.046093,2025-04-12 21:48:53.046093,Grinder C,672.32
333,2025-04-12 18:59:53.985177,2025-04-12 20:48:53.985177,Grinder A,666.2
334,2025-04-12 18:59:53.065605,2025-04-12 20:36:53.065605,Grinder B,361.17
335,2025-04-12 18:59:53.313981,2025-04-12 20:08:53.313981,Grinder A,674.7
336,2025-04-12 18:59:53.466118,2025-04-12 20:07:53.466118,Grinder C,340.08
337,2025-04-12 18:59:53.004292,2025-04-12 20:59:53.004292,Grinder B,709.09
338,2025-04-12 18:59:53.266121,2025-04-12 21:31:53.266121,Grinder C,461.56
339,2025-04-12 18:59:53.993523,2025-04-12 21:03:53.993523,Grinder B,727.62
340,2025-04-12 18:59:53.542186,2025-04-12 20:54:53.542186,Grinder C,306.88
341,2025-04-12 18:59:53.655451,2025-04-12 20:36:53.655451,Grinder B,660.25
342,2025-04-12 18:59:53.712190,2025-04-12 21:48:53.712190,Grinder B,643.66
343,2025-04-12 18:59:53.827836,2025-04-12 20:34:53.827836,Grinder B,762.1
344,2025-04-12 18:59:53.122354,2025-04-12 21:10:53.122354,Grinder B,797.43
345,2025-04-12 18:59:53.416385,2025-04-12 20:22:53.416385,Grinder C,305.88
346,2025-04-12 18:59:53.968556,2025-04-12 20:57:53.968556,Grinder B,482.21
347,2025-04-12 18:59:53.013808,2025-04-12 21:37:53.013808,Grinder B,758.81
348,2025-04-12 18:59:53.499855,2025-04-12 21:56:53.499855,Grinder A,499.92
349,2025-04-12 18:59:53.157947,2025-04-12 21:58:53.157947,Grinder C,725.1
350,2025-04-12 18:59:53.761731,2025-04-12 21:12:53.761731,Grinder C,515.33
351,2025-04-12 18:59:53.958709,2025-04-12 21:44:53.958709,Grinder B,610.21
352,2025-04-12 18:59:53.238576,2025-04-12 21:03:53.238576,Grinder B,780.86
353,2025-04-12 18:59:53.388145,2025-04-12 20:49:53.388145,Grinder B,447.0
354,2025-04-12 18:59:53.052363,2025-04-12 20:19:53.052363,Grinder C,302.23
355,2025-04-12 18:59:53.934421,2025-04-12 21:42:53.934421,Grinder A,715.6
356,2025-04-12 18:59:53.463376,2025-04-12 21:41:53.463376,Grinder B,589.95
357,2025-04-12 18:59:53.215434,2025-04-12 19:54:53.215434,Grinder A,776.87
358,2025-04-12 18:59:53.804031,2025-04-12 20:54:53.804031,Grinder C,666.68
359,2025-04-12 18:59:53.481644,2025-04-12 21:36:53.481644,Grinder C,380.82
360,2025-04-12 18:59:53.818288,2025-04-12 21:18:53.818288,Grinder B,655.89
361,2025-04-12 18:59:53.497667,2025-04-12 21:02:53.497667,Grinder B,660.48
362,2025-04-12 18:59:53.206254,2025-04-12 20:57:53.206254,Grinder C,434.01
363,2025-04-12 18:59:53.252979,2025-04-12 19:36:53.252979,Grinder C,537.96
364,2025-04-12 18:59:53.628185,2025-04-12 20:36:53.628185,Grinder C,512.91
365,2025-04-12 18:59:53.846312,2025-04-12 20:26:53.846312,Grinder C,422.24
366,2025-04-12 18:59:53.345183,2025-04-12 20:08:53.345183,Grinder C,768.02
367,2025-04-12 18:59:53.397027,2025-04-12 21:00:53.397027,Grinder B,796.03
368,2025-04-12 18:59:53.251957,2025-04-12 21:55:53.251957,Grinder B,759.86
369,2025-04-12 18:59:53.813463,2025-04-12 19:30:53.813463,Grinder B,784.37
370,2025-04-12 18:59:53.885546,2025-04-12 20:30:53.885546,Grinder B,450.42
371,2025-04-12 18:59:53.465715,2025-04-12 19:42:53.465715,Grinder B,730.11
372,2025-04-12 18:59:53.909304,2025-04-12 21:33:53.909304,Grinder C,470.47
373,2025-04-12 18:59:53.314388,2025-04-12 21:35:53.314388,Grinder C,708.43
374,2025-04-12 18:59:53.759613,2025-04-12 19:58:53.759613,Grinder A,644.85
375,2025-04-12 18:59:53.372670,2025-04-12 21:37:53.372670,Grinder A,525.4
376,2025-04-12 18:59:53.153531,2025-04-12 21:58:53.153531,Grinder A,342.82
377,2025-04-12 18:59:53.012710,2025-04-12 21:10:53.012710,Grinder B,377.99
378,2025-04-12 18:59:53.509937,2025-04-12 21:58:53.509937,Grinder C,689.15
379,2025-04-12 18:59:53.400378,2025-04-12 20:26:53.400378,Grinder B,490.26
380,2025-04-12 18:59:53.300052,2025-04-12 20:01:53.300052,Grinder C,588.2
381,2025-04-12 18:59:53.343083,2025-04-12 19:39:53.343083,Grinder A,736.73
382,2025-04-12 18:59:53.521819,2025-04-12 20:08:53.521819,Grinder A,791.62
383,2025-04-12 18:59:53.206542,2025-04-12 20:58:53.206542,Grinder B,770.66
384,2025-04-12 18:59:53.985756,2025-04-12 20:31:53.985756,Grinder C,750.15
385,2025-04-12 18:59:53.074051,2025-04-12 21:56:53.074051,Grinder B,660.1
386,2025-04-12 18:59:53.921686,2025-04-12 20:41:53.921686,Grinder C,355.33
387,2025-04-12 18:59:53.821896,2025-04-12 19:42:53.821896,Grinder C,509.07
388,2025-04-12 18:59:53.736570,2025-04-12 19:41:53.736570,Grinder B,572.62
389,2025-04-12 18:59:53.498485,2025-04-12 19:49:53.498485,Grinder B,430.55
390,2025-04-12 18:59:53.632775,2025-04-12 20:05:53.632775,Grinder C,700.24
391,2025-04-12 18:59:53.239571,2025-04-12 19:47:53.239571,Grinder C,557.96
392,2025-04-12 18:59:53.806973,2025-04-12 19:32:53.806973,Grinder C,504.09
393,2025-04-12 18:59:53.570746,2025-04-12 21:26:53.570746,Grinder B,438.15
394,2025-04-12 18:59:53.356399,2025-04-12 21:44:53.356399,Grinder A,724.33
395,2025-04-12 18:59:53.081597,2025-04-12 19:39:53.081597,Grinder A,777.16
396,2025-04-12 18:59:53.023996,2025-04-12 20:21:53.023996,Grinder C,745.94
397,2025-04-12 18:59:53.810680,2025-04-12 21:18:53.810680,Grinder B,491.73
398,2025-04-12 18:59:53.241476,2025-04-12 21:00:53.241476,Grinder B,452.53
399,2025-04-12 18:59:53.161584,2025-04-12 21:49:53.161584,Grinder C,741.07
400,2025-04-12 18:59:53.394297,2025-04-12 20:42:53.394297,Grinder B,486.99
401,2025-04-12 18:59:53.764218,2025-04-12 21:49:53.764218,Grinder A,575.58
402,2025-04-12 18:59:53.172693,2025-04-12 19:44:53.172693,Grinder B,791.68
403,2025-04-12 18:59:53.182770,2025-04-12 20:10:53.182770,Grinder A,307.87
404,2025-04-12 18:59:53.579341,2025-04-12 20:19:53.579341,Grinder C,447.67
405,2025-04-12 18:59:53.865278,2025-04-12 19:55:53.865278,Grinder B,317.42
406,2025-04-12 18:59:53.664083,2025-04-12 21:02:53.664083,Grinder B,760.37
407,2025-04-12 18:59:53.393121,2025-04-12 21:36:53.393121,Grinder B,350.59
408,2025-04-12 18:59:53.855782,2025-04-12 20:07:53.855782,Grinder C,523.45
409,2025-04-12 18:59:53.339720,2025-04-12 21:58:53.339720,Grinder A,509.08
410,2025-04-12 18:59:53.413496,2025-04-12 20:09:53.413496,Grinder C,674.97
411,2025-04-12 18:59:53.162977,2025-04-12 21:11:53.162977,Grinder B,619.73
412,2025-04-12 18:59:53.724523,2025-04-12 21:14:53.724523,Grinder C,326.35
413,2025-04-12 18:59:53.640967,2025-04-12 21:30:53.640967,Grinder A,613.15
414,2025-04-12 18:59:53.267127,2025-04-12 20:36:53.267127,Grinder B,637.77
415,2025-04-12 18:59:53.502944,2025-04-12 21:07:53.502944,Grinder B,687.46
416,2025-04-12 18:59:53.475620,2025-04-12 21:51:53.475620,Grinder C,721.45
417,2025-04-12 18:59:53.749820,2025-04-12 20:20:53.749820,Grinder C,482.37
418,2025-04-12 18:59:53.881613,2025-04-12 21:30:53.881613,Grinder C,552.11
419,2025-04-12 18:59:53.150577,2025-04-12 20:54:53.150577,Grinder C,392.26
420,2025-04-12 18:59:53.422094,2025-04-12 21:55:53.422094,Grinder A,635.88
421,2025-04-12 18:59:53.514417,2025-04-12 20:51:53.514417,Grinder B,510.88
422,2025-04-12 18:59:53.562842,2025-04-12 19:45:53.562842,Grinder C,564.24
423,2025-04-12 18:59:53.232870,2025-04-12 19:43:53.232870,Grinder A,499.49
424,2025-04-12 18:59:53.822082,2025-04-12 21:26:53.822082,Grinder B,589.94
425,2025-04-12 18:59:53.766390,2025-04-12 20:19:53.766390,Grinder A,665.35
426,2025-04-12 18:59:53.620102,2025-04-12 21:24:53.620102,Grinder A,638.51
427,2025-04-12 18:59:53.579081,2025-04-12 21:53:53.579081,Grinder C,451.53
428,2025-04-12 18:59:53.638906,2025-04-12 20:13:53.638906,Grinder A,750.19
429,2025-04-12 18:59:53.387493,2025-04-12 21:00:53.387493,Grinder A,407.18
430,2025-04-12 18:59:53.965145,2025-04-12 19:52:53.965145,Grinder C,594.97
431,2025-04-12 18:59:53.840104,2025-04-12 20:18:53.840104,Grinder A,696.78
432,2025-04-12 18:59:53.455891,2025-04-12 21:11:53.455891,Grinder A,717.68
433,2025-04-12 18:59:53.338537,2025-04-12 21:48:53.338537,Grinder B,426.06
434,2025-04-12 18:59:53.804589,2025-04-12 20:43:53.804589,Grinder A,555.85
435,2025-04-12 18:59:53.860013,2025-04-12 19:31:53.860013,Grinder B,683.83
436,2025-04-12 18:59:53.985817,2025-04-12 20:13:53.985817,Grinder B,393.02
437,2025-04-12 18:59:53.534078,2025-04-12 19:36:53.534078,Grinder C,720.28
438,2025-04-12 18:59:53.532722,2025-04-12 21:46:53.532722,Grinder B,617.61
439,2025-04-12 18:59:53.690042,2025-04-12 19:44:53.690042,Grinder B,370.37
440,2025-04-12 18:59:53.943964,2025-04-12 20:05:53.943964,Grinder B,684.51
441,2025-04-12 18:59:53.989408,2025-04-12 19:57:53.989408,Grinder A,686.97
442,2025-04-12 18:59:53.169605,2025-04-12 20:08:53.169605,Grinder B,675.46
443,2025-04-12 18:59:53.507584,2025-04-12 21:26:53.507584,Grinder B,444.68
444,2025-04-12 18:59:53.536129,2025-04-12 21:36:53.536129,Grinder A,316.11
445,2025-04-12 18:59:53.362902,2025-04-12 21:10:53.362902,Grinder B,767.61
446,2025-04-12 18:59:53.009112,2025-04-12 21:19:53.009112,Grinder A,732.07
447,2025-04-12 18:59:53.333399,2025-04-12 21:03:53.333399,Grinder C,471.49
448,2025-04-12 18:59:53.638371,2025-04-12 20:51:53.638371,Grinder C,691.73
449,2025-04-12 18:59:53.531103,2025-04-12 20:14:53.531103,Grinder C,615.61
450,2025-04-12 18:59:53.633083,2025-04-12 21:56:53.633083,Grinder C,405.5
451,2025-04-12 18:59:53.888340,2025-04-12 19:57:53.888340,Grinder C,692.66
452,2025-04-12 18:59:53.078176,2025-04-12 20:56:53.078176,Grinder B,323.08
453,2025-04-12 18:59:53.924660,2025-04-12 19:38:53.924660,Grinder C,643.8
454,2025-04-12 18:59:53.923797,2025-04-12 19:44:53.923797,Grinder C,380.09
455,2025-04-12 18:59:53.375959,2025-04-12 20:16:53.375959,Grinder B,301.04
456,2025-04-12 18:59:53.789057,2025-04-12 21:35:53.789057,Grinder C,325.15
457,2025-04-12 18:59:53.124321,2025-04-12 19:39:53.124321,Grinder B,350.4
458,2025-04-12 18:59:53.740840,2025-04-12 20:55:53.740840,Grinder A,782.3
459,2025-04-12 18:59:53.781833,2025-04-12 21:14:53.781833,Grinder C,579.22
460,2025-04-12 18:59:53.997082,2025-04-12 21:38:53.997082,Grinder B,370.22
461,2025-04-12 18:59:53.121252,2025-04-12 19:36:53.121252,Grinder A,612.29
462,2025-04-12 18:59:53.748631,2025-04-12 19:50:53.748631,Grinder C,683.48
463,2025-04-12 18:59:53.421252,2025-04-12 19:51:53.421252,Grinder A,786.52
464,2025-04-12 18:59:53.388225,2025-04-12 20:41:53.388225,Grinder B,378.44
465,2025-04-12 18:59:53.831534,2025-04-12 20:07:53.831534,Grinder C,605.4
466,2025-04-12 18:59:53.823538,2025-04-12 21:32:53.823538,Grinder A,722.92
467,2025-04-12 18:59:53.232641,2025-04-12 21:36:53.232641,Grinder A,742.61
468,2025-04-12 18:59:53.626937,2025-04-12 21:49:53.626937,Grinder B,426.88
469,2025-04-12 18:59:53.698586,2025-04-12 21:36:53.698586,Grinder A,356.43
470,2025-04-12 18:59:53.975363,2025-04-12 20:19:53.975363,Grinder A,414.73
471,2025-04-12 18:59:53.058055,2025-04-12 21:37:53.058055,Grinder B,573.76
472,2025-04-12 18:59:53.851287,2025-04-12 19:40:53.851287,Grinder C,355.45
473,2025-04-12 18:59:53.593284,2025-04-12 21:21:53.593284,Grinder B,443.99
474,2025-04-12 18:59:53.387258,2025-04-12 19:35:53.387258,Grinder C,567.7
475,2025-04-12 18:59:53.094665,2025-04-12 20:39:53.094665,Grinder B,620.29
476,2025-04-12 18:59:53.298091,2025-04-12 20:08:53.298091,Grinder B,437.54
477,2025-04-12 18:59:53.121951,2025-04-12 21:56:53.121951,Grinder B,671.22
478,2025-04-12 18:59:53.212198,2025-04-12 20:02:53.212198,Grinder C,441.94
479,2025-04-12 18:59:53.672761,2025-04-12 20:52:53.672761,Grinder B,469.19
480,2025-04-12 18:59:53.755862,2025-04-12 21:15:53.755862,Grinder A,354.79
481,2025-04-12 18:59:53.801830,2025-04-12 20:08:53.801830,Grinder B,769.96
482,2025-04-12 18:59:53.577727,2025-04-12 20:06:53.577727,Grinder B,398.41
483,2025-04-12 18:59:53.601844,2025-04-12 20:07:53.601844,Grinder A,461.72
484,2025-04-12 18:59:53.778467,2025-04-12 21:15:53.778467,Grinder C,572.66
485,2025-04-12 18:59:53.945658,2025-04-12 20:50:53.945658,Grinder A,373.79
486,2025-04-12 18:59:53.388850,2025-04-12 21:54:53.388850,Grinder A,493.63
487,2025-04-12 18:59:53.482619,2025-04-12 20:43:53.482619,Grinder A,390.5
488,2025-04-12 18:59:53.567156,2025-04-12 20:46:53.567156,Grinder B,327.02
489,2025-04-12 18:59:53.858625,2025-04-12 21:16:53.858625,Grinder C,311.93
490,2025-04-12 18:59:53.274099,2025-04-12 21:57:53.274099,Grinder C,404.75
491,2025-04-12 18:59:53.700732,2025-04-12 20:06:53.700732,Grinder B,645.98
492,2025-04-12 18:59:53.245736,2025-04-12 20:06:53.245736,Grinder B,743.2
493,2025-04-12 18:59:53.137926,2025-04-12 19:35:53.137926,Grinder A,635.47
494,2025-04-12 18:59:53.223090,2025-04-12 21:47:53.223090,Grinder A,603.47
495,2025-04-12 18:59:53.874074,2025-04-12 20:26:53.874074,Grinder A,402.01
496,2025-04-12 18:59:53.034844,2025-04-12 19:44:53.034844,Grinder B,601.6
497,2025-04-12 18:59:53.684372,2025-04-12 21:12:53.684372,Grinder A,481.6
498,2025-04-12 18:59:53.445057,2025-04-12 19:43:53.445057,Grinder B,461.34
499,2025-04-12 18:59:53.574905,2025-04-12 21:59:53.574905,Grinder C,609.24
500,2025-04-12 18:59:53.261838,2025-04-12 19:40:53.261838,Grinder C,429.02
501,2025-04-12 18:59:53.246602,2025-04-12 20:48:53.246602,Grinder C,606.96
502,2025-04-12 18:59:53.662975,2025-04-12 20:40:53.662975,Grinder C,389.65
503,2025-04-12 18:59:53.440025,2025-04-12 19:31:53.440025,Grinder A,447.84
504,2025-04-12 18:59:53.955427,2025-04-12 20:28:53.955427,Grinder C,448.76
505,2025-04-12 18:59:53.233433,2025-04-12 19:44:53.233433,Grinder B,432.64
506,2025-04-12 18:59:53.158597,2025-04-12 20:03:53.158597,Grinder A,546.04
507,2025-04-12 18:59:53.591552,2025-04-12 21:56:53.591552,Grinder B,459.87
508,2025-04-12 18:59:53.257139,2025-04-12 20:38:53.257139,Grinder A,303.04
509,2025-04-12 18:59:53.101795,2025-04-12 19:54:53.101795,Grinder B,542.22
510,2025-04-12 18:59:53.939398,2025-04-12 21:39:53.939398,Grinder B,795.84
511,2025-04-12 18:59:53.429077,2025-04-12 20:42:53.429077,Grinder C,381.64
512,2025-04-12 18:59:53.214015,2025-04-12 21:20:53.214015,Grinder C,773.0
513,2025-04-12 18:59:53.402652,2025-04-12 19:50:53.402652,Grinder C,319.55
514,2025-04-12 18:59:53.898674,2025-04-12 20:32:53.898674,Grinder A,328.62
515,2025-04-12 18:59:53.394658,2025-04-12 20:46:53.394658,Grinder A,523.23
516,2025-04-12 18:59:53.230309,2025-04-12 21:49:53.230309,Grinder A,744.89
517,2025-04-12 18:59:53.090051,2025-04-12 20:07:53.090051,Grinder B,677.47
518,2025-04-12 18:59:53.717433,2025-04-12 20:37:53.717433,Grinder A,355.44
519,2025-04-12 18:59:53.934075,2025-04-12 21:15:53.934075,Grinder A,729.98
520,2025-04-12 18:59:53.896862,2025-04-12 21:23:53.896862,Grinder A,662.9
521,2025-04-12 18:59:53.249368,2025-04-12 20:24:53.249368,Grinder C,464.47
522,2025-04-12 18:59:53.160069,2025-04-12 20:17:53.160069,Grinder C,641.19
523,2025-04-12 18:59:53.741395,2025-04-12 20:25:53.741395,Grinder A,583.33
524,2025-04-12 18:59:53.274480,2025-04-12 20:49:53.274480,Grinder B,386.16
525,2025-04-12 18:59:53.242596,2025-04-12 19:49:53.242596,Grinder B,392.4
526,2025-04-12 18:59:53.829608,2025-04-12 21:25:53.829608,Grinder B,632.16
527,2025-04-12 18:59:53.088739,2025-04-12 21:36:53.088739,Grinder C,455.44
528,2025-04-12 18:59:53.434899,2025-04-12 20:15:53.434899,Grinder C,565.33
529,2025-04-12 18:59:53.747068,2025-04-12 20:10:53.747068,Grinder C,706.91
530,2025-04-12 18:59:53.160913,2025-04-12 20:20:53.160913,Grinder B,463.38
531,2025-04-12 18:59:53.832710,2025-04-12 20:39:53.832710,Grinder A,586.52
532,2025-04-12 18:59:53.005925,2025-04-12 20:38:53.005925,Grinder B,778.08
533,2025-04-12 18:59:53.305824,2025-04-12 21:29:53.305824,Grinder C,451.09
534,2025-04-12 18:59:53.017714,2025-04-12 21:59:53.017714,Grinder C,734.64
535,2025-04-12 18:59:53.603945,2025-04-12 21:03:53.603945,Grinder C,623.38
536,2025-04-12 18:59:53.326669,2025-04-12 20:59:53.326669,Grinder B,778.73
537,2025-04-12 18:59:53.448358,2025-04-12 21:15:53.448358,Grinder A,751.45
538,2025-04-12 18:59:53.918189,2025-04-12 19:53:53.918189,Grinder A,553.52
539,2025-04-12 18:59:53.393797,2025-04-12 19:56:53.393797,Grinder A,762.52
540,2025-04-12 18:59:53.063514,2025-04-12 21:31:53.063514,Grinder B,316.46
541,2025-04-12 18:59:53.182765,2025-04-12 21:52:53.182765,Grinder A,490.83
542,2025-04-12 18:59:53.965462,2025-04-12 21:47:53.965462,Grinder B,410.35
543,2025-04-12 18:59:53.394994,2025-04-12 20:53:53.394994,Grinder B,377.12
544,2025-04-12 18:59:53.476035,2025-04-12 19:35:53.476035,Grinder C,770.47
545,2025-04-12 18:59:53.225500,2025-04-12 20:36:53.225500,Grinder B,544.55
546,2025-04-12 18:59:53.834781,2025-04-12 21:10:53.834781,Grinder A,423.38
547,2025-04-12 18:59:53.792611,2025-04-12 20:39:53.792611,Grinder C,786.29
548,2025-04-12 18:59:53.953690,2025-04-12 20:31:53.953690,Grinder A,756.63
549,2025-04-12 18:59:53.718872,2025-04-12 21:09:53.718872,Grinder C,698.16
550,2025-04-12 18:59:53.043673,2025-04-12 20:35:53.043673,Grinder A,512.08
551,2025-04-12 18:59:53.421915,2025-04-12 20:58:53.421915,Grinder C,428.26
552,2025-04-12 18:59:53.467253,2025-04-12 20:38:53.467253,Grinder B,511.05
553,2025-04-12 18:59:53.712676,2025-04-12 21:12:53.712676,Grinder B,505.2
554,2025-04-12 18:59:53.421414,2025-04-12 20:10:53.421414,Grinder A,786.67
555,2025-04-12 18:59:53.252771,2025-04-12 21:22:53.252771,Grinder A,319.3
556,2025-04-12 18:59:53.628435,2025-04-12 20:21:53.628435,Grinder B,687.25
557,2025-04-12 18:59:53.003489,2025-04-12 19:39:53.003489,Grinder A,582.28
558,2025-04-12 18:59:53.845239,2025-04-12 20:56:53.845239,Grinder C,368.54
559,2025-04-12 18:59:53.447335,2025-04-12 20:26:53.447335,Grinder A,745.99
560,2025-04-12 18:59:53.393784,2025-04-12 19:50:53.393784,Grinder A,515.7
561,2025-04-12 18:59:53.292089,2025-04-12 21:31:53.292089,Grinder A,463.45
562,2025-04-12 18:59:53.485793,2025-04-12 19:34:53.485793,Grinder B,430.64
563,2025-04-12 18:59:53.056579,2025-04-12 20:13:53.056579,Grinder A,724.71
564,2025-04-12 18:59:53.548688,2025-04-12 21:39:53.548688,Grinder A,658.89
565,2025-04-12 18:59:53.665169,2025-04-12 20:06:53.665169,Grinder B,442.13
566,2025-04-12 18:59:53.541243,2025-04-12 20:22:53.541243,Grinder B,750.79
567,2025-04-12 18:59:53.764040,2025-04-12 20:18:53.764040,Grinder B,755.93
568,2025-04-12 18:59:53.440033,2025-04-12 21:17:53.440033,Grinder B,623.28
569,2025-04-12 18:59:53.047398,2025-04-12 20:42:53.047398,Grinder B,566.8
570,2025-04-12 18:59:53.343994,2025-04-12 19:56:53.343994,Grinder B,501.33
571,2025-04-12 18:59:53.108510,2025-04-12 21:21:53.108510,Grinder C,439.49
572,2025-04-12 18:59:53.875015,2025-04-12 21:27:53.875015,Grinder A,338.09
573,2025-04-12 18:59:53.525185,2025-04-12 20:23:53.525185,Grinder A,618.1
574,2025-04-12 18:59:53.516591,2025-04-12 21:41:53.516591,Grinder A,628.65
575,2025-04-12 18:59:53.931573,2025-04-12 21:45:53.931573,Grinder A,443.19
576,2025-04-12 18:59:53.256180,2025-04-12 20:45:53.256180,Grinder A,576.04
577,2025-04-12 18:59:53.616500,2025-04-12 21:32:53.616500,Grinder B,679.13
578,2025-04-12 18:59:53.962327,2025-04-12 20:38:53.962327,Grinder C,725.25
579,2025-04-12 18:59:53.486437,2025-04-12 20:41:53.486437,Grinder B,491.1
580,2025-04-12 18:59:53.388433,2025-04-12 20:39:53.388433,Grinder C,752.99
581,2025-04-12 18:59:53.180217,2025-04-12 19:49:53.180217,Grinder A,386.87
582,2025-04-12 18:59:53.138709,2025-04-12 19:54:53.138709,Grinder B,414.59
583,2025-04-12 18:59:53.687735,2025-04-12 20:03:53.687735,Grinder A,687.56
584,2025-04-12 18:59:53.983586,2025-04-12 20:44:53.983586,Grinder B,707.83
585,2025-04-12 18:59:53.875218,2025-04-12 21:04:53.875218,Grinder B,517.05
586,2025-04-12 18:59:53.191136,2025-04-12 20:42:53.191136,Grinder C,637.44
587,2025-04-12 18:59:53.061596,2025-04-12 21:52:53.061596,Grinder C,619.75
588,2025-04-12 18:59:53.786078,2025-04-12 20:46:53.786078,Grinder B,696.11
589,2025-04-12 18:59:53.423615,2025-04-12 20:37:53.423615,Grinder B,560.5
590,2025-04-12 18:59:53.691180,2025-04-12 20:31:53.691180,Grinder C,416.26
591,2025-04-12 18:59:53.256373,2025-04-12 20:49:53.256373,Grinder A,490.13
592,2025-04-12 18:59:53.916833,2025-04-12 21:13:53.916833,Grinder C,645.99
593,2025-04-12 18:59:53.697438,2025-04-12 20:33:53.697438,Grinder B,473.11
594,2025-04-12 18:59:53.697521,2025-04-12 19:42:53.697521,Grinder B,452.02
595,2025-04-12 18:59:53.301039,2025-04-12 21:10:53.301039,Grinder C,518.42
596,2025-04-12 18:59:53.274474,2025-04-12 21:59:53.274474,Grinder C,411.99
597,2025-04-12 18:59:53.018860,2025-04-12 21:45:53.018860,Grinder C,699.13
598,2025-04-12 18:59:53.189064,2025-04-12 20:17:53.189064,Grinder C,446.32
599,2025-04-12 18:59:53.712914,2025-04-12 20:06:53.712914,Grinder A,799.82
600,2025-04-12 18:59:53.697315,2025-04-12 20:44:53.697315,Grinder B,332.19
601,2025-04-12 18:59:53.778800,2025-04-12 20:19:53.778800,Grinder A,467.05
602,2025-04-12 18:59:53.466497,2025-04-12 21:17:53.466497,Grinder C,613.06
