FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,Capaciteit
324,2025-04-12 18:59:53.250682,2025-04-12 20:32:53.250682,Filler A,353.43
325,2025-04-12 18:59:53.466816,2025-04-12 20:22:53.466816,Filler A,639.2
326,2025-04-12 18:59:53.383002,2025-04-12 20:09:53.383002,Filler C,470.67
327,2025-04-12 18:59:53.776753,2025-04-12 20:33:53.776753,Filler B,525.83
328,2025-04-12 18:59:53.069238,2025-04-12 20:38:53.069238,Filler C,623.38
329,2025-04-12 18:59:53.243668,2025-04-12 21:46:53.243668,Filler B,710.62
330,2025-04-12 18:59:53.187713,2025-04-12 20:32:53.187713,Filler C,310.21
331,2025-04-12 18:59:53.523836,2025-04-12 21:19:53.523836,Filler C,459.08
332,2025-04-12 18:59:53.193411,2025-04-12 20:05:53.193411,Filler A,602.64
333,2025-04-12 18:59:53.192549,2025-04-12 21:37:53.192549,Filler C,491.82
334,2025-04-12 18:59:53.306123,2025-04-12 21:27:53.306123,Filler C,479.73
335,2025-04-12 18:59:53.383587,2025-04-12 19:30:53.383587,Filler C,520.02
336,2025-04-12 18:59:53.819544,2025-04-12 20:54:53.819544,Filler C,604.79
337,2025-04-12 18:59:53.207000,2025-04-12 21:16:53.207000,Filler B,322.58
338,2025-04-12 18:59:53.195191,2025-04-12 20:29:53.195191,Filler C,432.09
339,2025-04-12 18:59:53.924305,2025-04-12 20:13:53.924305,Filler A,489.1
340,2025-04-12 18:59:53.213156,2025-04-12 21:40:53.213156,Filler C,449.23
341,2025-04-12 18:59:53.499789,2025-04-12 21:02:53.499789,Filler A,380.92
342,2025-04-12 18:59:53.947784,2025-04-12 19:34:53.947784,Filler B,452.64
343,2025-04-12 18:59:53.997013,2025-04-12 19:58:53.997013,Filler C,427.69
344,2025-04-12 18:59:53.713149,2025-04-12 19:52:53.713149,Filler A,599.62
345,2025-04-12 18:59:53.535491,2025-04-12 20:16:53.535491,Filler C,308.28
346,2025-04-12 18:59:53.252344,2025-04-12 20:53:53.252344,Filler C,491.82
347,2025-04-12 18:59:53.889349,2025-04-12 20:34:53.889349,Filler C,598.59
348,2025-04-12 18:59:53.304084,2025-04-12 19:44:53.304084,Filler C,789.34
349,2025-04-12 18:59:53.847836,2025-04-12 20:58:53.847836,Filler C,406.09
350,2025-04-12 18:59:53.788463,2025-04-12 21:36:53.788463,Filler B,376.96
351,2025-04-12 18:59:53.988336,2025-04-12 21:26:53.988336,Filler A,680.54
352,2025-04-12 18:59:53.587628,2025-04-12 20:03:53.587628,Filler C,713.03
353,2025-04-12 18:59:53.432558,2025-04-12 19:36:53.432558,Filler C,582.07
354,2025-04-12 18:59:53.250692,2025-04-12 20:20:53.250692,Filler B,542.06
355,2025-04-12 18:59:53.578279,2025-04-12 21:55:53.578279,Filler B,530.5
356,2025-04-12 18:59:53.192724,2025-04-12 20:02:53.192724,Filler C,319.07
357,2025-04-12 18:59:53.788250,2025-04-12 20:59:53.788250,Filler A,684.44
358,2025-04-12 18:59:53.653316,2025-04-12 19:53:53.653316,Filler A,757.5
359,2025-04-12 18:59:53.429832,2025-04-12 19:31:53.429832,Filler C,436.07
360,2025-04-12 18:59:53.266031,2025-04-12 20:50:53.266031,Filler B,784.32
361,2025-04-12 18:59:53.405666,2025-04-12 20:59:53.405666,Filler A,732.09
362,2025-04-12 18:59:53.833063,2025-04-12 20:22:53.833063,Filler B,471.07
363,2025-04-12 18:59:53.376384,2025-04-12 21:18:53.376384,Filler C,666.6
364,2025-04-12 18:59:53.896010,2025-04-12 19:52:53.896010,Filler A,531.43
365,2025-04-12 18:59:53.935646,2025-04-12 20:21:53.935646,Filler C,441.18
366,2025-04-12 18:59:53.966258,2025-04-12 19:32:53.966258,Filler C,351.34
367,2025-04-12 18:59:53.951260,2025-04-12 20:59:53.951260,Filler B,484.16
368,2025-04-12 18:59:53.828073,2025-04-12 19:52:53.828073,Filler A,432.66
369,2025-04-12 18:59:53.473111,2025-04-12 21:57:53.473111,Filler A,431.66
370,2025-04-12 18:59:53.619666,2025-04-12 19:51:53.619666,Filler C,699.05
371,2025-04-12 18:59:53.675759,2025-04-12 19:48:53.675759,Filler C,459.69
372,2025-04-12 18:59:53.003166,2025-04-12 21:10:53.003166,Filler A,423.63
373,2025-04-12 18:59:53.438812,2025-04-12 21:31:53.438812,Filler C,363.04
374,2025-04-12 18:59:53.427657,2025-04-12 21:30:53.427657,Filler B,730.67
375,2025-04-12 18:59:53.800488,2025-04-12 20:32:53.800488,Filler C,660.57
376,2025-04-12 18:59:53.413655,2025-04-12 21:18:53.413655,Filler C,711.96
377,2025-04-12 18:59:53.781914,2025-04-12 19:32:53.781914,Filler B,318.57
378,2025-04-12 18:59:53.066609,2025-04-12 19:37:53.066609,Filler B,797.21
379,2025-04-12 18:59:53.667421,2025-04-12 20:12:53.667421,Filler C,596.27
380,2025-04-12 18:59:53.924003,2025-04-12 21:02:53.924003,Filler A,609.52
381,2025-04-12 18:59:53.237912,2025-04-12 20:04:53.237912,Filler C,488.77
382,2025-04-12 18:59:53.863615,2025-04-12 19:34:53.863615,Filler C,377.16
383,2025-04-12 18:59:53.102838,2025-04-12 20:00:53.102838,Filler C,513.89
384,2025-04-12 18:59:53.466136,2025-04-12 20:12:53.466136,Filler A,682.39
385,2025-04-12 18:59:53.855726,2025-04-12 20:55:53.855726,Filler A,711.92
386,2025-04-12 18:59:53.880936,2025-04-12 19:33:53.880936,Filler B,367.66
387,2025-04-12 18:59:53.342841,2025-04-12 19:38:53.342841,Filler B,550.11
388,2025-04-12 18:59:53.907954,2025-04-12 21:16:53.907954,Filler B,395.7
389,2025-04-12 18:59:53.898866,2025-04-12 20:26:53.898866,Filler A,340.93
390,2025-04-12 18:59:53.645834,2025-04-12 21:26:53.645834,Filler B,303.04
391,2025-04-12 18:59:53.785658,2025-04-12 19:55:53.785658,Filler A,671.9
392,2025-04-12 18:59:53.994964,2025-04-12 20:25:53.994964,Filler C,397.4
393,2025-04-12 18:59:53.899852,2025-04-12 21:36:53.899852,Filler A,531.44
394,2025-04-12 18:59:53.318908,2025-04-12 20:28:53.318908,Filler C,396.87
395,2025-04-12 18:59:53.614482,2025-04-12 21:15:53.614482,Filler B,387.87
396,2025-04-12 18:59:53.567601,2025-04-12 20:13:53.567601,Filler B,790.08
397,2025-04-12 18:59:53.591017,2025-04-12 21:31:53.591017,Filler C,535.19
398,2025-04-12 18:59:53.729868,2025-04-12 21:10:53.729868,Filler B,683.66
399,2025-04-12 18:59:53.362509,2025-04-12 21:02:53.362509,Filler B,691.77
400,2025-04-12 18:59:53.987562,2025-04-12 20:23:53.987562,Filler A,429.82
401,2025-04-12 18:59:53.701898,2025-04-12 21:06:53.701898,Filler B,334.11
402,2025-04-12 18:59:53.222871,2025-04-12 21:10:53.222871,Filler B,301.23
403,2025-04-12 18:59:53.190428,2025-04-12 20:30:53.190428,Filler C,400.7
404,2025-04-12 18:59:53.280336,2025-04-12 20:12:53.280336,Filler A,504.63
405,2025-04-12 18:59:53.536118,2025-04-12 21:41:53.536118,Filler C,582.76
406,2025-04-12 18:59:53.320291,2025-04-12 19:31:53.320291,Filler A,722.48
407,2025-04-12 18:59:53.323914,2025-04-12 20:53:53.323914,Filler B,569.94
408,2025-04-12 18:59:53.736425,2025-04-12 19:31:53.736425,Filler A,577.36
409,2025-04-12 18:59:53.749155,2025-04-12 20:24:53.749155,Filler C,694.34
410,2025-04-12 18:59:53.632947,2025-04-12 20:12:53.632947,Filler B,328.95
411,2025-04-12 18:59:53.527284,2025-04-12 19:53:53.527284,Filler A,447.25
412,2025-04-12 18:59:53.217756,2025-04-12 20:04:53.217756,Filler B,678.88
413,2025-04-12 18:59:53.027389,2025-04-12 19:59:53.027389,Filler C,667.38
414,2025-04-12 18:59:53.730663,2025-04-12 21:54:53.730663,Filler A,754.46
415,2025-04-12 18:59:53.115546,2025-04-12 20:51:53.115546,Filler C,788.8
416,2025-04-12 18:59:53.098598,2025-04-12 21:29:53.098598,Filler B,624.0
417,2025-04-12 18:59:53.385650,2025-04-12 21:27:53.385650,Filler A,561.5
418,2025-04-12 18:59:53.595901,2025-04-12 20:38:53.595901,Filler B,583.26
419,2025-04-12 18:59:53.598376,2025-04-12 21:21:53.598376,Filler A,507.28
420,2025-04-12 18:59:53.014130,2025-04-12 21:33:53.014130,Filler A,483.34
421,2025-04-12 18:59:53.249754,2025-04-12 20:49:53.249754,Filler C,736.02
422,2025-04-12 18:59:53.388391,2025-04-12 19:48:53.388391,Filler B,601.09
423,2025-04-12 18:59:53.535900,2025-04-12 20:54:53.535900,Filler C,418.26
424,2025-04-12 18:59:53.456414,2025-04-12 21:38:53.456414,Filler A,783.03
425,2025-04-12 18:59:53.674661,2025-04-12 21:19:53.674661,Filler B,384.31
426,2025-04-12 18:59:53.161555,2025-04-12 21:07:53.161555,Filler C,487.68
427,2025-04-12 18:59:53.423345,2025-04-12 21:59:53.423345,Filler B,690.91
428,2025-04-12 18:59:53.497431,2025-04-12 19:31:53.497431,Filler C,607.91
429,2025-04-12 18:59:53.412274,2025-04-12 19:48:53.412274,Filler A,756.41
430,2025-04-12 18:59:53.063200,2025-04-12 21:42:53.063200,Filler A,379.0
431,2025-04-12 18:59:53.397207,2025-04-12 21:39:53.397207,Filler A,774.51
432,2025-04-12 18:59:53.549988,2025-04-12 20:24:53.549988,Filler A,617.33
433,2025-04-12 18:59:53.761311,2025-04-12 21:22:53.761311,Filler C,697.14
434,2025-04-12 18:59:53.160979,2025-04-12 20:10:53.160979,Filler B,550.52
435,2025-04-12 18:59:53.096419,2025-04-12 21:04:53.096419,Filler A,305.05
436,2025-04-12 18:59:53.449554,2025-04-12 21:46:53.449554,Filler B,318.14
437,2025-04-12 18:59:53.991738,2025-04-12 21:43:53.991738,Filler C,654.71
438,2025-04-12 18:59:53.096117,2025-04-12 20:11:53.096117,Filler A,723.19
439,2025-04-12 18:59:53.824917,2025-04-12 20:32:53.824917,Filler B,695.42
440,2025-04-12 18:59:53.514324,2025-04-12 20:02:53.514324,Filler B,674.57
441,2025-04-12 18:59:53.983660,2025-04-12 19:34:53.983660,Filler C,781.42
442,2025-04-12 18:59:53.064944,2025-04-12 21:37:53.064944,Filler C,683.57
443,2025-04-12 18:59:53.472956,2025-04-12 21:30:53.472956,Filler A,720.27
444,2025-04-12 18:59:53.908277,2025-04-12 19:43:53.908277,Filler A,591.79
445,2025-04-12 18:59:53.502475,2025-04-12 21:21:53.502475,Filler B,703.13
446,2025-04-12 18:59:53.034004,2025-04-12 21:44:53.034004,Filler B,570.5
447,2025-04-12 18:59:53.198175,2025-04-12 21:59:53.198175,Filler B,752.16
448,2025-04-12 18:59:53.990975,2025-04-12 21:03:53.990975,Filler B,786.65
449,2025-04-12 18:59:53.530185,2025-04-12 19:53:53.530185,Filler C,556.69
450,2025-04-12 18:59:53.636454,2025-04-12 20:24:53.636454,Filler C,464.63
451,2025-04-12 18:59:53.375637,2025-04-12 21:57:53.375637,Filler C,759.1
452,2025-04-12 18:59:53.112407,2025-04-12 20:25:53.112407,Filler B,785.79
453,2025-04-12 18:59:53.620703,2025-04-12 19:35:53.620703,Filler B,507.0
454,2025-04-12 18:59:53.695804,2025-04-12 20:55:53.695804,Filler C,554.25
455,2025-04-12 18:59:53.231605,2025-04-12 21:16:53.231605,Filler C,645.83
456,2025-04-12 18:59:53.046896,2025-04-12 21:39:53.046896,Filler C,512.78
457,2025-04-12 18:59:53.568536,2025-04-12 20:26:53.568536,Filler B,774.75
458,2025-04-12 18:59:53.933381,2025-04-12 21:09:53.933381,Filler C,767.79
459,2025-04-12 18:59:53.598524,2025-04-12 21:52:53.598524,Filler C,546.64
460,2025-04-12 18:59:53.292093,2025-04-12 21:41:53.292093,Filler C,681.64
461,2025-04-12 18:59:53.706048,2025-04-12 21:49:53.706048,Filler B,699.7
462,2025-04-12 18:59:53.380718,2025-04-12 19:40:53.380718,Filler C,381.86
463,2025-04-12 18:59:53.436745,2025-04-12 21:13:53.436745,Filler C,628.33
464,2025-04-12 18:59:53.144010,2025-04-12 20:15:53.144010,Filler A,378.79
465,2025-04-12 18:59:53.284029,2025-04-12 20:37:53.284029,Filler A,735.19
466,2025-04-12 18:59:53.610221,2025-04-12 20:53:53.610221,Filler C,634.18
467,2025-04-12 18:59:53.850309,2025-04-12 20:54:53.850309,Filler C,500.13
468,2025-04-12 18:59:53.384204,2025-04-12 20:39:53.384204,Filler C,755.47
469,2025-04-12 18:59:53.475291,2025-04-12 21:12:53.475291,Filler A,780.05
470,2025-04-12 18:59:53.095614,2025-04-12 20:40:53.095614,Filler B,674.81
471,2025-04-12 18:59:53.361760,2025-04-12 21:38:53.361760,Filler C,505.01
472,2025-04-12 18:59:53.288458,2025-04-12 20:17:53.288458,Filler C,424.08
473,2025-04-12 18:59:53.251114,2025-04-12 19:58:53.251114,Filler B,747.58
474,2025-04-12 18:59:53.022953,2025-04-12 20:30:53.022953,Filler A,739.58
475,2025-04-12 18:59:53.658798,2025-04-12 20:57:53.658798,Filler C,525.58
476,2025-04-12 18:59:53.946651,2025-04-12 20:12:53.946651,Filler A,417.77
477,2025-04-12 18:59:53.812582,2025-04-12 21:31:53.812582,Filler A,439.61
478,2025-04-12 18:59:53.816426,2025-04-12 21:00:53.816426,Filler B,400.22
479,2025-04-12 18:59:53.544967,2025-04-12 21:23:53.544967,Filler B,596.39
480,2025-04-12 18:59:53.018483,2025-04-12 20:36:53.018483,Filler A,373.6
481,2025-04-12 18:59:53.892413,2025-04-12 21:42:53.892413,Filler C,411.93
482,2025-04-12 18:59:53.910391,2025-04-12 19:50:53.910391,Filler B,326.32
483,2025-04-12 18:59:53.684171,2025-04-12 21:20:53.684171,Filler A,392.2
484,2025-04-12 18:59:53.554795,2025-04-12 21:30:53.554795,Filler B,539.76
485,2025-04-12 18:59:53.547588,2025-04-12 19:55:53.547588,Filler C,536.2
486,2025-04-12 18:59:53.023737,2025-04-12 21:52:53.023737,Filler C,584.77
487,2025-04-12 18:59:53.122892,2025-04-12 20:32:53.122892,Filler C,683.25
488,2025-04-12 18:59:53.632519,2025-04-12 21:46:53.632519,Filler A,435.46
489,2025-04-12 18:59:53.349705,2025-04-12 20:02:53.349705,Filler B,411.01
490,2025-04-12 18:59:53.019490,2025-04-12 20:30:53.019490,Filler A,585.72
491,2025-04-12 18:59:53.951523,2025-04-12 20:20:53.951523,Filler A,552.2
492,2025-04-12 18:59:53.509075,2025-04-12 19:33:53.509075,Filler A,678.15
493,2025-04-12 18:59:53.751194,2025-04-12 20:56:53.751194,Filler C,423.15
494,2025-04-12 18:59:53.552191,2025-04-12 20:28:53.552191,Filler A,502.15
495,2025-04-12 18:59:53.944519,2025-04-12 21:29:53.944519,Filler B,469.52
496,2025-04-12 18:59:53.106011,2025-04-12 21:38:53.106011,Filler B,404.7
497,2025-04-12 18:59:53.942728,2025-04-12 21:27:53.942728,Filler A,395.68
498,2025-04-12 18:59:53.834243,2025-04-12 20:54:53.834243,Filler B,444.02
499,2025-04-12 18:59:53.964375,2025-04-12 20:57:53.964375,Filler C,562.12
500,2025-04-12 18:59:53.592932,2025-04-12 21:04:53.592932,Filler B,655.55
501,2025-04-12 18:59:53.004494,2025-04-12 21:40:53.004494,Filler B,667.14
502,2025-04-12 18:59:53.869681,2025-04-12 21:40:53.869681,Filler B,300.83
503,2025-04-12 18:59:53.269164,2025-04-12 19:57:53.269164,Filler A,560.04
504,2025-04-12 18:59:53.092582,2025-04-12 20:23:53.092582,Filler C,313.11
505,2025-04-12 18:59:53.602879,2025-04-12 19:31:53.602879,Filler A,651.8
506,2025-04-12 18:59:53.413490,2025-04-12 20:41:53.413490,Filler C,667.77
507,2025-04-12 18:59:53.327373,2025-04-12 20:50:53.327373,Filler A,660.98
508,2025-04-12 18:59:53.553837,2025-04-12 20:54:53.553837,Filler A,557.66
509,2025-04-12 18:59:53.014796,2025-04-12 20:07:53.014796,Filler B,719.18
510,2025-04-12 18:59:53.175417,2025-04-12 19:47:53.175417,Filler A,636.62
511,2025-04-12 18:59:53.234745,2025-04-12 21:40:53.234745,Filler A,512.06
512,2025-04-12 18:59:53.959055,2025-04-12 20:29:53.959055,Filler B,763.34
513,2025-04-12 18:59:53.268263,2025-04-12 20:16:53.268263,Filler C,345.25
514,2025-04-12 18:59:53.335311,2025-04-12 20:23:53.335311,Filler C,434.77
515,2025-04-12 18:59:53.601103,2025-04-12 20:42:53.601103,Filler B,775.64
516,2025-04-12 18:59:53.039555,2025-04-12 20:36:53.039555,Filler C,687.1
517,2025-04-12 18:59:53.559374,2025-04-12 20:31:53.559374,Filler A,632.85
518,2025-04-12 18:59:53.990229,2025-04-12 21:39:53.990229,Filler B,726.28
519,2025-04-12 18:59:53.560038,2025-04-12 20:39:53.560038,Filler C,420.84
520,2025-04-12 18:59:53.505810,2025-04-12 21:54:53.505810,Filler A,506.88
521,2025-04-12 18:59:53.842698,2025-04-12 19:53:53.842698,Filler C,627.45
522,2025-04-12 18:59:53.207595,2025-04-12 20:45:53.207595,Filler B,713.98
523,2025-04-12 18:59:53.184071,2025-04-12 21:11:53.184071,Filler C,364.21
524,2025-04-12 18:59:53.276507,2025-04-12 19:37:53.276507,Filler C,345.05
525,2025-04-12 18:59:53.453564,2025-04-12 20:18:53.453564,Filler A,600.79
526,2025-04-12 18:59:53.185361,2025-04-12 21:48:53.185361,Filler C,485.83
527,2025-04-12 18:59:53.284877,2025-04-12 21:46:53.284877,Filler A,626.61
528,2025-04-12 18:59:53.328625,2025-04-12 20:37:53.328625,Filler B,402.72
529,2025-04-12 18:59:53.772696,2025-04-12 19:49:53.772696,Filler C,553.08
530,2025-04-12 18:59:53.406443,2025-04-12 19:51:53.406443,Filler A,524.29
531,2025-04-12 18:59:53.072720,2025-04-12 21:19:53.072720,Filler A,313.58
532,2025-04-12 18:59:53.229688,2025-04-12 21:24:53.229688,Filler A,552.27
533,2025-04-12 18:59:53.282727,2025-04-12 21:05:53.282727,Filler C,555.91
534,2025-04-12 18:59:53.724368,2025-04-12 21:37:53.724368,Filler C,595.93
535,2025-04-12 18:59:53.768152,2025-04-12 20:56:53.768152,Filler A,539.16
536,2025-04-12 18:59:53.046755,2025-04-12 21:46:53.046755,Filler A,566.55
537,2025-04-12 18:59:53.967283,2025-04-12 21:14:53.967283,Filler B,656.06
538,2025-04-12 18:59:53.547990,2025-04-12 21:39:53.547990,Filler B,580.23
539,2025-04-12 18:59:53.391854,2025-04-12 19:45:53.391854,Filler A,326.26
540,2025-04-12 18:59:53.528206,2025-04-12 21:22:53.528206,Filler C,419.79
541,2025-04-12 18:59:53.414543,2025-04-12 21:51:53.414543,Filler C,302.01
542,2025-04-12 18:59:53.385518,2025-04-12 20:05:53.385518,Filler C,386.01
543,2025-04-12 18:59:53.624543,2025-04-12 21:36:53.624543,Filler B,793.1
544,2025-04-12 18:59:53.938497,2025-04-12 20:29:53.938497,Filler C,603.21
545,2025-04-12 18:59:53.514833,2025-04-12 19:59:53.514833,Filler C,726.86
546,2025-04-12 18:59:53.083133,2025-04-12 20:30:53.083133,Filler A,381.38
547,2025-04-12 18:59:53.059298,2025-04-12 21:27:53.059298,Filler C,768.45
548,2025-04-12 18:59:53.791670,2025-04-12 20:17:53.791670,Filler A,732.02
549,2025-04-12 18:59:53.246101,2025-04-12 20:34:53.246101,Filler B,527.63
550,2025-04-12 18:59:53.771655,2025-04-12 21:22:53.771655,Filler C,469.89
551,2025-04-12 18:59:53.325093,2025-04-12 19:42:53.325093,Filler B,659.53
552,2025-04-12 18:59:53.379237,2025-04-12 20:07:53.379237,Filler B,402.38
553,2025-04-12 18:59:53.340847,2025-04-12 20:49:53.340847,Filler A,671.08
554,2025-04-12 18:59:53.284022,2025-04-12 20:12:53.284022,Filler B,617.57
555,2025-04-12 18:59:53.785705,2025-04-12 21:34:53.785705,Filler C,613.01
556,2025-04-12 18:59:53.866025,2025-04-12 21:44:53.866025,Filler B,371.39
557,2025-04-12 18:59:53.677021,2025-04-12 20:23:53.677021,Filler B,480.66
558,2025-04-12 18:59:53.860989,2025-04-12 21:19:53.860989,Filler C,396.67
559,2025-04-12 18:59:53.103570,2025-04-12 21:38:53.103570,Filler B,320.46
560,2025-04-12 18:59:53.701089,2025-04-12 19:46:53.701089,Filler B,774.6
561,2025-04-12 18:59:53.444195,2025-04-12 20:18:53.444195,Filler A,551.14
562,2025-04-12 18:59:53.466375,2025-04-12 21:14:53.466375,Filler C,479.53
563,2025-04-12 18:59:53.488298,2025-04-12 20:56:53.488298,Filler A,464.21
564,2025-04-12 18:59:53.802424,2025-04-12 21:58:53.802424,Filler C,606.97
565,2025-04-12 18:59:53.280517,2025-04-12 20:40:53.280517,Filler A,350.16
566,2025-04-12 18:59:53.736593,2025-04-12 20:22:53.736593,Filler A,471.32
567,2025-04-12 18:59:53.811963,2025-04-12 20:14:53.811963,Filler B,755.98
568,2025-04-12 18:59:53.542624,2025-04-12 21:24:53.542624,Filler A,712.19
569,2025-04-12 18:59:53.651928,2025-04-12 21:18:53.651928,Filler A,578.98
570,2025-04-12 18:59:53.278576,2025-04-12 20:47:53.278576,Filler A,413.81
571,2025-04-12 18:59:53.416802,2025-04-12 20:36:53.416802,Filler B,779.29
572,2025-04-12 18:59:53.977251,2025-04-12 21:33:53.977251,Filler C,661.65
573,2025-04-12 18:59:53.605230,2025-04-12 19:46:53.605230,Filler C,645.86
574,2025-04-12 18:59:53.148428,2025-04-12 21:02:53.148428,Filler B,676.05
575,2025-04-12 18:59:53.394142,2025-04-12 20:02:53.394142,Filler C,594.85
576,2025-04-12 18:59:53.717872,2025-04-12 20:13:53.717872,Filler C,620.98
577,2025-04-12 18:59:53.392976,2025-04-12 20:03:53.392976,Filler B,591.96
578,2025-04-12 18:59:53.506510,2025-04-12 20:33:53.506510,Filler C,363.34
579,2025-04-12 18:59:53.179199,2025-04-12 21:40:53.179199,Filler B,405.59
580,2025-04-12 18:59:53.002374,2025-04-12 20:47:53.002374,Filler C,521.88
581,2025-04-12 18:59:53.055802,2025-04-12 21:04:53.055802,Filler B,797.12
582,2025-04-12 18:59:53.477278,2025-04-12 19:56:53.477278,Filler A,455.56
583,2025-04-12 18:59:53.863768,2025-04-12 20:48:53.863768,Filler A,593.96
584,2025-04-12 18:59:53.663601,2025-04-12 19:37:53.663601,Filler B,692.98
585,2025-04-12 18:59:53.086671,2025-04-12 20:13:53.086671,Filler B,786.79
586,2025-04-12 18:59:53.763578,2025-04-12 19:31:53.763578,Filler C,457.43
587,2025-04-12 18:59:53.567078,2025-04-12 21:24:53.567078,Filler A,358.71
588,2025-04-12 18:59:53.311412,2025-04-12 21:01:53.311412,Filler A,773.57
589,2025-04-12 18:59:53.855167,2025-04-12 21:58:53.855167,Filler A,587.82
590,2025-04-12 18:59:53.088400,2025-04-12 20:28:53.088400,Filler C,720.1
591,2025-04-12 18:59:53.506988,2025-04-12 19:30:53.506988,Filler A,759.21
592,2025-04-12 18:59:53.831915,2025-04-12 21:41:53.831915,Filler B,301.35
593,2025-04-12 18:59:53.427802,2025-04-12 20:08:53.427802,Filler C,752.88
594,2025-04-12 18:59:53.612705,2025-04-12 19:41:53.612705,Filler A,407.32
595,2025-04-12 18:59:53.742417,2025-04-12 20:26:53.742417,Filler A,619.54
596,2025-04-12 18:59:53.570555,2025-04-12 21:42:53.570555,Filler C,770.88
597,2025-04-12 18:59:53.594280,2025-04-12 20:04:53.594280,Filler A,461.74
598,2025-04-12 18:59:53.432570,2025-04-12 19:45:53.432570,Filler A,399.34
599,2025-04-12 18:59:53.878267,2025-04-12 19:51:53.878267,Filler B,332.85
600,2025-04-12 18:59:53.368922,2025-04-12 20:04:53.368922,Filler B,477.08
601,2025-04-12 18:59:53.388252,2025-04-12 20:27:53.388252,Filler B,352.16
602,2025-04-12 18:59:53.883112,2025-04-12 20:43:53.883112,Filler B,609.86
603,2025-04-12 18:59:53.392845,2025-04-12 20:33:53.392845,Filler B,743.29
604,2025-04-12 18:59:53.119245,2025-04-12 19:54:53.119245,Filler C,469.98
605,2025-04-12 18:59:53.673494,2025-04-12 20:56:53.673494,Filler A,464.9
606,2025-04-12 18:59:53.254660,2025-04-12 21:04:53.254660,Filler C,580.08
607,2025-04-12 18:59:53.599565,2025-04-12 21:55:53.599565,Filler B,730.32
608,2025-04-12 18:59:53.175812,2025-04-12 21:05:53.175812,Filler C,402.52
609,2025-04-12 18:59:53.550022,2025-04-12 21:42:53.550022,Filler B,787.49
610,2025-04-12 18:59:53.008027,2025-04-12 21:06:53.008027,Filler C,607.59
