BatchID,ProductID,BatchCode,ProductieDatum,Vervaldatum
521,431,BCH20250412521,2025-04-11,2025-04-12
522,4850,BCH20250412522,2025-04-11,2025-04-12
523,2397,BCH20250412523,2025-04-11,2025-04-12
524,2398,BCH20250412524,2025-04-11,2025-04-12
525,3195,BCH20250412525,2025-04-11,2025-04-12
526,1219,BCH20250412526,2025-04-11,2025-04-12
527,4819,BCH20250412527,2025-04-11,2025-04-12
528,4984,BCH20250412528,2025-04-11,2025-04-12
529,3029,BCH20250412529,2025-04-11,2025-04-12
530,2699,BCH20250412530,2025-04-11,2025-04-12
531,339,BCH20250412531,2025-04-11,2025-04-12
532,1655,BCH20250412532,2025-04-11,2025-04-12
533,2373,BCH20250412533,2025-04-11,2025-04-12
534,1464,BCH20250412534,2025-04-11,2025-04-12
535,3951,BCH20250412535,2025-04-11,2025-04-12
536,4253,BCH20250412536,2025-04-11,2025-04-12
537,2709,BCH20250412537,2025-04-11,2025-04-12
538,1973,BCH20250412538,2025-04-11,2025-04-12
539,2798,BCH20250412539,2025-04-11,2025-04-12
540,1793,BCH20250412540,2025-04-11,2025-04-12
541,2050,BCH20250412541,2025-04-11,2025-04-12
542,297,BCH20250412542,2025-04-11,2025-04-12
543,2750,BCH20250412543,2025-04-11,2025-04-12
544,779,BCH20250412544,2025-04-11,2025-04-12
545,39,BCH20250412545,2025-04-11,2025-04-12
546,4452,BCH20250412546,2025-04-11,2025-04-12
547,2550,BCH20250412547,2025-04-11,2025-04-12
548,1129,BCH20250412548,2025-04-11,2025-04-12
549,3921,BCH20250412549,2025-04-11,2025-04-12
550,1778,BCH20250412550,2025-04-11,2025-04-12
551,3053,BCH20250412551,2025-04-11,2025-04-12
552,824,BCH20250412552,2025-04-11,2025-04-12
553,1919,BCH20250412553,2025-04-11,2025-04-12
554,3911,BCH20250412554,2025-04-11,2025-04-12
555,3172,BCH20250412555,2025-04-11,2025-04-12
556,1688,BCH20250412556,2025-04-11,2025-04-12
557,614,BCH20250412557,2025-04-11,2025-04-12
558,1542,BCH20250412558,2025-04-11,2025-04-12
559,1878,BCH20250412559,2025-04-11,2025-04-12
560,876,BCH20250412560,2025-04-11,2025-04-12
561,3695,BCH20250412561,2025-04-11,2025-04-12
562,3488,BCH20250412562,2025-04-11,2025-04-12
563,4208,BCH20250412563,2025-04-11,2025-04-12
564,859,BCH20250412564,2025-04-11,2025-04-12
565,3043,BCH20250412565,2025-04-11,2025-04-12
566,686,BCH20250412566,2025-04-11,2025-04-12
567,4050,BCH20250412567,2025-04-11,2025-04-12
568,3031,BCH20250412568,2025-04-11,2025-04-12
569,4557,BCH20250412569,2025-04-11,2025-04-12
570,3142,BCH20250412570,2025-04-11,2025-04-12
571,542,BCH20250412571,2025-04-11,2025-04-12
572,790,BCH20250412572,2025-04-11,2025-04-12
573,984,BCH20250412573,2025-04-11,2025-04-12
574,3719,BCH20250412574,2025-04-11,2025-04-12
575,391,BCH20250412575,2025-04-11,2025-04-12
576,1824,BCH20250412576,2025-04-11,2025-04-12
577,3974,BCH20250412577,2025-04-11,2025-04-12
578,2900,BCH20250412578,2025-04-11,2025-04-12
579,31,BCH20250412579,2025-04-11,2025-04-12
580,2524,BCH20250412580,2025-04-11,2025-04-12
581,3233,BCH20250412581,2025-04-11,2025-04-12
582,1705,BCH20250412582,2025-04-11,2025-04-12
583,4948,BCH20250412583,2025-04-11,2025-04-12
584,4064,BCH20250412584,2025-04-11,2025-04-12
585,4382,BCH20250412585,2025-04-11,2025-04-12
586,1626,BCH20250412586,2025-04-11,2025-04-12
587,2201,BCH20250412587,2025-04-11,2025-04-12
588,2395,BCH20250412588,2025-04-11,2025-04-12
589,2342,BCH20250412589,2025-04-11,2025-04-12
590,3869,BCH20250412590,2025-04-11,2025-04-12
591,1118,BCH20250412591,2025-04-11,2025-04-12
592,734,BCH20250412592,2025-04-11,2025-04-12
593,1500,BCH20250412593,2025-04-11,2025-04-12
594,1045,BCH20250412594,2025-04-11,2025-04-12
595,2593,BCH20250412595,2025-04-11,2025-04-12
596,3722,BCH20250412596,2025-04-11,2025-04-12
597,313,BCH20250412597,2025-04-11,2025-04-12
598,3569,BCH20250412598,2025-04-11,2025-04-12
599,2200,BCH20250412599,2025-04-11,2025-04-12
600,967,BCH20250412600,2025-04-11,2025-04-12
601,3007,BCH20250412601,2025-04-11,2025-04-12
602,4695,BCH20250412602,2025-04-11,2025-04-12
603,864,BCH20250412603,2025-04-11,2025-04-12
604,2125,BCH20250412604,2025-04-11,2025-04-12
605,3053,BCH20250412605,2025-04-11,2025-04-12
606,3287,BCH20250412606,2025-04-11,2025-04-12
607,230,BCH20250412607,2025-04-11,2025-04-12
608,1834,BCH20250412608,2025-04-11,2025-04-12
609,1146,BCH20250412609,2025-04-11,2025-04-12
610,2400,BCH20250412610,2025-04-11,2025-04-12
611,4313,BCH20250412611,2025-04-11,2025-04-12
612,616,BCH20250412612,2025-04-11,2025-04-12
613,1874,BCH20250412613,2025-04-11,2025-04-12
614,1225,BCH20250412614,2025-04-11,2025-04-12
615,1720,BCH20250412615,2025-04-11,2025-04-12
616,3117,BCH20250412616,2025-04-11,2025-04-12
617,4079,BCH20250412617,2025-04-11,2025-04-12
618,1658,BCH20250412618,2025-04-11,2025-04-12
619,3074,BCH20250412619,2025-04-11,2025-04-12
620,3006,BCH20250412620,2025-04-11,2025-04-12
621,1418,BCH20250412621,2025-04-11,2025-04-12
622,2105,BCH20250412622,2025-04-11,2025-04-12
623,4281,BCH20250412623,2025-04-11,2025-04-12
624,3391,BCH20250412624,2025-04-11,2025-04-12
625,2032,BCH20250412625,2025-04-11,2025-04-12
626,3178,BCH20250412626,2025-04-11,2025-04-12
627,3014,BCH20250412627,2025-04-11,2025-04-12
628,1779,BCH20250412628,2025-04-11,2025-04-12
629,614,BCH20250412629,2025-04-11,2025-04-12
630,1480,BCH20250412630,2025-04-11,2025-04-12
631,2854,BCH20250412631,2025-04-11,2025-04-12
632,3740,BCH20250412632,2025-04-11,2025-04-12
633,2338,BCH20250412633,2025-04-11,2025-04-12
634,458,BCH20250412634,2025-04-11,2025-04-12
635,4477,BCH20250412635,2025-04-11,2025-04-12
636,376,BCH20250412636,2025-04-11,2025-04-12
637,4547,BCH20250412637,2025-04-11,2025-04-12
638,3257,BCH20250412638,2025-04-11,2025-04-12
639,4160,BCH20250412639,2025-04-11,2025-04-12
640,2056,BCH20250412640,2025-04-11,2025-04-12
641,672,BCH20250412641,2025-04-11,2025-04-12
642,2873,BCH20250412642,2025-04-11,2025-04-12
643,1694,BCH20250412643,2025-04-11,2025-04-12
644,4960,BCH20250412644,2025-04-11,2025-04-12
645,2527,BCH20250412645,2025-04-11,2025-04-12
646,2824,BCH20250412646,2025-04-11,2025-04-12
647,3268,BCH20250412647,2025-04-11,2025-04-12
648,703,BCH20250412648,2025-04-11,2025-04-12
649,3620,BCH20250412649,2025-04-11,2025-04-12
650,829,BCH20250412650,2025-04-11,2025-04-12
651,2539,BCH20250412651,2025-04-11,2025-04-12
652,3856,BCH20250412652,2025-04-11,2025-04-12
653,319,BCH20250412653,2025-04-11,2025-04-12
654,4070,BCH20250412654,2025-04-11,2025-04-12
655,3464,BCH20250412655,2025-04-11,2025-04-12
656,1616,BCH20250412656,2025-04-11,2025-04-12
657,2876,BCH20250412657,2025-04-11,2025-04-12
658,2028,BCH20250412658,2025-04-11,2025-04-12
659,774,BCH20250412659,2025-04-11,2025-04-12
660,425,BCH20250412660,2025-04-11,2025-04-12
661,2237,BCH20250412661,2025-04-11,2025-04-12
662,176,BCH20250412662,2025-04-11,2025-04-12
663,1974,BCH20250412663,2025-04-11,2025-04-12
664,1796,BCH20250412664,2025-04-11,2025-04-12
665,1899,BCH20250412665,2025-04-11,2025-04-12
666,4134,BCH20250412666,2025-04-11,2025-04-12
667,807,BCH20250412667,2025-04-11,2025-04-12
668,1901,BCH20250412668,2025-04-11,2025-04-12
669,1959,BCH20250412669,2025-04-11,2025-04-12
670,3413,BCH20250412670,2025-04-11,2025-04-12
671,294,BCH20250412671,2025-04-11,2025-04-12
672,4815,BCH20250412672,2025-04-11,2025-04-12
673,3770,BCH20250412673,2025-04-11,2025-04-12
674,1283,BCH20250412674,2025-04-11,2025-04-12
675,3548,BCH20250412675,2025-04-11,2025-04-12
676,3409,BCH20250412676,2025-04-11,2025-04-12
677,4068,BCH20250412677,2025-04-11,2025-04-12
678,3091,BCH20250412678,2025-04-11,2025-04-12
679,3562,BCH20250412679,2025-04-11,2025-04-12
680,4172,BCH20250412680,2025-04-11,2025-04-12
681,249,BCH20250412681,2025-04-11,2025-04-12
682,283,BCH20250412682,2025-04-11,2025-04-12
683,3342,BCH20250412683,2025-04-11,2025-04-12
684,4386,BCH20250412684,2025-04-11,2025-04-12
685,604,BCH20250412685,2025-04-11,2025-04-12
686,4215,BCH20250412686,2025-04-11,2025-04-12
687,2236,BCH20250412687,2025-04-11,2025-04-12
688,4356,BCH20250412688,2025-04-11,2025-04-12
689,3960,BCH20250412689,2025-04-11,2025-04-12
690,3078,BCH20250412690,2025-04-11,2025-04-12
691,4089,BCH20250412691,2025-04-11,2025-04-12
692,223,BCH20250412692,2025-04-11,2025-04-12
693,3723,BCH20250412693,2025-04-11,2025-04-12
694,261,BCH20250412694,2025-04-11,2025-04-12
695,1594,BCH20250412695,2025-04-11,2025-04-12
696,938,BCH20250412696,2025-04-11,2025-04-12
697,1830,BCH20250412697,2025-04-11,2025-04-12
698,447,BCH20250412698,2025-04-11,2025-04-12
699,122,BCH20250412699,2025-04-11,2025-04-12
700,4766,BCH20250412700,2025-04-11,2025-04-12
701,167,BCH20250412701,2025-04-11,2025-04-12
702,2496,BCH20250412702,2025-04-11,2025-04-12
703,564,BCH20250412703,2025-04-11,2025-04-12
704,2121,BCH20250412704,2025-04-11,2025-04-12
705,1950,BCH20250412705,2025-04-11,2025-04-12
706,1785,BCH20250412706,2025-04-11,2025-04-12
707,3375,BCH20250412707,2025-04-11,2025-04-12
708,674,BCH20250412708,2025-04-11,2025-04-12
709,1952,BCH20250412709,2025-04-11,2025-04-12
710,4898,BCH20250412710,2025-04-11,2025-04-12
711,2015,BCH20250412711,2025-04-11,2025-04-12
712,88,BCH20250412712,2025-04-11,2025-04-12
713,1442,BCH20250412713,2025-04-11,2025-04-12
714,1206,BCH20250412714,2025-04-11,2025-04-12
715,2367,BCH20250412715,2025-04-11,2025-04-12
716,3691,BCH20250412716,2025-04-11,2025-04-12
717,1656,BCH20250412717,2025-04-11,2025-04-12
718,4113,BCH20250412718,2025-04-11,2025-04-12
719,2051,BCH20250412719,2025-04-11,2025-04-12
720,329,BCH20250412720,2025-04-11,2025-04-12
721,3207,BCH20250412721,2025-04-11,2025-04-12
722,4212,BCH20250412722,2025-04-11,2025-04-12
723,3523,BCH20250412723,2025-04-11,2025-04-12
724,3914,BCH20250412724,2025-04-11,2025-04-12
725,29,BCH20250412725,2025-04-11,2025-04-12
726,1912,BCH20250412726,2025-04-11,2025-04-12
727,1959,BCH20250412727,2025-04-11,2025-04-12
728,129,BCH20250412728,2025-04-11,2025-04-12
729,1610,BCH20250412729,2025-04-11,2025-04-12
730,155,BCH20250412730,2025-04-11,2025-04-12
731,3766,BCH20250412731,2025-04-11,2025-04-12
732,1405,BCH20250412732,2025-04-11,2025-04-12
733,1612,BCH20250412733,2025-04-11,2025-04-12
734,4098,BCH20250412734,2025-04-11,2025-04-12
735,1675,BCH20250412735,2025-04-11,2025-04-12
736,1663,BCH20250412736,2025-04-11,2025-04-12
737,2734,BCH20250412737,2025-04-11,2025-04-12
738,336,BCH20250412738,2025-04-11,2025-04-12
739,4186,BCH20250412739,2025-04-11,2025-04-12
740,1237,BCH20250412740,2025-04-11,2025-04-12
741,3444,BCH20250412741,2025-04-11,2025-04-12
742,2709,BCH20250412742,2025-04-11,2025-04-12
743,3858,BCH20250412743,2025-04-11,2025-04-12
744,3126,BCH20250412744,2025-04-11,2025-04-12
745,2652,BCH20250412745,2025-04-11,2025-04-12
746,430,BCH20250412746,2025-04-11,2025-04-12
747,2544,BCH20250412747,2025-04-11,2025-04-12
748,2108,BCH20250412748,2025-04-11,2025-04-12
749,1999,BCH20250412749,2025-04-11,2025-04-12
750,4215,BCH20250412750,2025-04-11,2025-04-12
751,4344,BCH20250412751,2025-04-11,2025-04-12
752,2754,BCH20250412752,2025-04-11,2025-04-12
753,1751,BCH20250412753,2025-04-11,2025-04-12
754,677,BCH20250412754,2025-04-11,2025-04-12
755,1501,BCH20250412755,2025-04-11,2025-04-12
756,4576,BCH20250412756,2025-04-11,2025-04-12
757,994,BCH20250412757,2025-04-11,2025-04-12
758,4604,BCH20250412758,2025-04-11,2025-04-12
759,846,BCH20250412759,2025-04-11,2025-04-12
760,408,BCH20250412760,2025-04-11,2025-04-12
761,1713,BCH20250412761,2025-04-11,2025-04-12
762,1281,BCH20250412762,2025-04-11,2025-04-12
763,2609,BCH20250412763,2025-04-11,2025-04-12
764,1731,BCH20250412764,2025-04-11,2025-04-12
765,2210,BCH20250412765,2025-04-11,2025-04-12
766,1813,BCH20250412766,2025-04-11,2025-04-12
767,3340,BCH20250412767,2025-04-11,2025-04-12
768,4765,BCH20250412768,2025-04-11,2025-04-12
769,4013,BCH20250412769,2025-04-11,2025-04-12
770,4802,BCH20250412770,2025-04-11,2025-04-12
771,889,BCH20250412771,2025-04-11,2025-04-12
772,4054,BCH20250412772,2025-04-11,2025-04-12
773,600,BCH20250412773,2025-04-11,2025-04-12
774,1693,BCH20250412774,2025-04-11,2025-04-12
775,1932,BCH20250412775,2025-04-11,2025-04-12
776,3332,BCH20250412776,2025-04-11,2025-04-12
777,2936,BCH20250412777,2025-04-11,2025-04-12
778,152,BCH20250412778,2025-04-11,2025-04-12
779,1756,BCH20250412779,2025-04-11,2025-04-12
780,3683,BCH20250412780,2025-04-11,2025-04-12
781,3337,BCH20250412781,2025-04-11,2025-04-12
782,542,BCH20250412782,2025-04-11,2025-04-12
783,1793,BCH20250412783,2025-04-11,2025-04-12
784,4406,BCH20250412784,2025-04-11,2025-04-12
785,3674,BCH20250412785,2025-04-11,2025-04-12
786,1018,BCH20250412786,2025-04-11,2025-04-12
787,2847,BCH20250412787,2025-04-11,2025-04-12
788,3246,BCH20250412788,2025-04-11,2025-04-12
789,652,BCH20250412789,2025-04-11,2025-04-12
790,1358,BCH20250412790,2025-04-11,2025-04-12
791,1708,BCH20250412791,2025-04-11,2025-04-12
792,3436,BCH20250412792,2025-04-11,2025-04-12
793,1437,BCH20250412793,2025-04-11,2025-04-12
794,1292,BCH20250412794,2025-04-11,2025-04-12
795,3687,BCH20250412795,2025-04-11,2025-04-12
796,4913,BCH20250412796,2025-04-11,2025-04-12
797,4579,BCH20250412797,2025-04-11,2025-04-12
798,486,BCH20250412798,2025-04-11,2025-04-12
799,2796,BCH20250412799,2025-04-11,2025-04-12
800,4973,BCH20250412800,2025-04-11,2025-04-12
801,4566,BCH20250412801,2025-04-11,2025-04-12
802,3090,BCH20250412802,2025-04-11,2025-04-12
803,686,BCH20250412803,2025-04-11,2025-04-12
804,2401,BCH20250412804,2025-04-11,2025-04-12
805,2312,BCH20250412805,2025-04-11,2025-04-12
806,524,BCH20250412806,2025-04-11,2025-04-12
807,627,BCH20250412807,2025-04-11,2025-04-12
808,1223,BCH20250412808,2025-04-11,2025-04-12
809,234,BCH20250412809,2025-04-11,2025-04-12
810,3754,BCH20250412810,2025-04-11,2025-04-12
811,680,BCH20250412811,2025-04-11,2025-04-12
812,4531,BCH20250412812,2025-04-11,2025-04-12
813,1623,BCH20250412813,2025-04-11,2025-04-12
814,4210,BCH20250412814,2025-04-11,2025-04-12
815,2698,BCH20250412815,2025-04-11,2025-04-12
816,3008,BCH20250412816,2025-04-11,2025-04-12
817,2453,BCH20250412817,2025-04-11,2025-04-12
818,3879,BCH20250412818,2025-04-11,2025-04-12
819,498,BCH20250412819,2025-04-11,2025-04-12
820,1009,BCH20250412820,2025-04-11,2025-04-12
821,3835,BCH20250412821,2025-04-11,2025-04-12
822,2230,BCH20250412822,2025-04-11,2025-04-12
823,885,BCH20250412823,2025-04-11,2025-04-12
824,1672,BCH20250412824,2025-04-11,2025-04-12
825,4519,BCH20250412825,2025-04-11,2025-04-12
826,2469,BCH20250412826,2025-04-11,2025-04-12
827,4776,BCH20250412827,2025-04-11,2025-04-12
828,3296,BCH20250412828,2025-04-11,2025-04-12
829,2520,BCH20250412829,2025-04-11,2025-04-12
830,4197,BCH20250412830,2025-04-11,2025-04-12
831,4620,BCH20250412831,2025-04-11,2025-04-12
832,2704,BCH20250412832,2025-04-11,2025-04-12
833,208,BCH20250412833,2025-04-11,2025-04-12
834,1112,BCH20250412834,2025-04-11,2025-04-12
835,3278,BCH20250412835,2025-04-11,2025-04-12
836,2912,BCH20250412836,2025-04-11,2025-04-12
837,2824,BCH20250412837,2025-04-11,2025-04-12
838,3846,BCH20250412838,2025-04-11,2025-04-12
839,4460,BCH20250412839,2025-04-11,2025-04-12
840,2972,BCH20250412840,2025-04-11,2025-04-12
841,2158,BCH20250412841,2025-04-11,2025-04-12
842,4442,BCH20250412842,2025-04-11,2025-04-12
843,2538,BCH20250412843,2025-04-11,2025-04-12
844,157,BCH20250412844,2025-04-11,2025-04-12
845,1654,BCH20250412845,2025-04-11,2025-04-12
846,3264,BCH20250412846,2025-04-11,2025-04-12
847,2731,BCH20250412847,2025-04-11,2025-04-12
848,2165,BCH20250412848,2025-04-11,2025-04-12
849,4668,BCH20250412849,2025-04-11,2025-04-12
850,4054,BCH20250412850,2025-04-11,2025-04-12
851,2504,BCH20250412851,2025-04-11,2025-04-12
852,3480,BCH20250412852,2025-04-11,2025-04-12
853,2097,BCH20250412853,2025-04-11,2025-04-12
854,4978,BCH20250412854,2025-04-11,2025-04-12
855,3324,BCH20250412855,2025-04-11,2025-04-12
856,1527,BCH20250412856,2025-04-11,2025-04-12
857,4985,BCH20250412857,2025-04-11,2025-04-12
858,862,BCH20250412858,2025-04-11,2025-04-12
859,2118,BCH20250412859,2025-04-11,2025-04-12
860,330,BCH20250412860,2025-04-11,2025-04-12
861,3850,BCH20250412861,2025-04-11,2025-04-12
862,989,BCH20250412862,2025-04-11,2025-04-12
863,2242,BCH20250412863,2025-04-11,2025-04-12
864,2187,BCH20250412864,2025-04-11,2025-04-12
865,4226,BCH20250412865,2025-04-11,2025-04-12
866,4550,BCH20250412866,2025-04-11,2025-04-12
867,419,BCH20250412867,2025-04-11,2025-04-12
868,4582,BCH20250412868,2025-04-11,2025-04-12
869,778,BCH20250412869,2025-04-11,2025-04-12
870,4768,BCH20250412870,2025-04-11,2025-04-12
871,2299,BCH20250412871,2025-04-11,2025-04-12
872,4353,BCH20250412872,2025-04-11,2025-04-12
873,3785,BCH20250412873,2025-04-11,2025-04-12
874,3162,BCH20250412874,2025-04-11,2025-04-12
875,2559,BCH20250412875,2025-04-11,2025-04-12
876,3959,BCH20250412876,2025-04-11,2025-04-12
877,3753,BCH20250412877,2025-04-11,2025-04-12
878,1759,BCH20250412878,2025-04-11,2025-04-12
879,3566,BCH20250412879,2025-04-11,2025-04-12
880,4581,BCH20250412880,2025-04-11,2025-04-12
881,52,BCH20250412881,2025-04-11,2025-04-12
882,4344,BCH20250412882,2025-04-11,2025-04-12
883,3310,BCH20250412883,2025-04-11,2025-04-12
884,3472,BCH20250412884,2025-04-11,2025-04-12
885,4473,BCH20250412885,2025-04-11,2025-04-12
886,1269,BCH20250412886,2025-04-11,2025-04-12
887,4773,BCH20250412887,2025-04-11,2025-04-12
888,2176,BCH20250412888,2025-04-11,2025-04-12
889,4071,BCH20250412889,2025-04-11,2025-04-12
890,74,BCH20250412890,2025-04-11,2025-04-12
891,3271,BCH20250412891,2025-04-11,2025-04-12
892,4752,BCH20250412892,2025-04-11,2025-04-12
893,1214,BCH20250412893,2025-04-11,2025-04-12
894,3156,BCH20250412894,2025-04-11,2025-04-12
895,3028,BCH20250412895,2025-04-11,2025-04-12
896,1167,BCH20250412896,2025-04-11,2025-04-12
897,1167,BCH20250412897,2025-04-11,2025-04-12
898,2225,BCH20250412898,2025-04-11,2025-04-12
899,4618,BCH20250412899,2025-04-11,2025-04-12
900,393,BCH20250412900,2025-04-11,2025-04-12
901,2756,BCH20250412901,2025-04-11,2025-04-12
902,1403,BCH20250412902,2025-04-11,2025-04-12
903,2758,BCH20250412903,2025-04-11,2025-04-12
904,3503,BCH20250412904,2025-04-11,2025-04-12
905,4790,BCH20250412905,2025-04-11,2025-04-12
906,848,BCH20250412906,2025-04-11,2025-04-12
907,3391,BCH20250412907,2025-04-11,2025-04-12
908,82,BCH20250412908,2025-04-11,2025-04-12
909,230,BCH20250412909,2025-04-11,2025-04-12
910,159,BCH20250412910,2025-04-11,2025-04-12
911,2593,BCH20250412911,2025-04-11,2025-04-12
912,4932,BCH20250412912,2025-04-11,2025-04-12
913,4355,BCH20250412913,2025-04-11,2025-04-12
914,4531,BCH20250412914,2025-04-11,2025-04-12
915,1762,BCH20250412915,2025-04-11,2025-04-12
916,4311,BCH20250412916,2025-04-11,2025-04-12
917,2816,BCH20250412917,2025-04-11,2025-04-12
918,3953,BCH20250412918,2025-04-11,2025-04-12
919,2065,BCH20250412919,2025-04-11,2025-04-12
920,869,BCH20250412920,2025-04-11,2025-04-12
921,2544,BCH20250412921,2025-04-11,2025-04-12
922,421,BCH20250412922,2025-04-11,2025-04-12
923,3188,BCH20250412923,2025-04-11,2025-04-12
924,941,BCH20250412924,2025-04-11,2025-04-12
925,1712,BCH20250412925,2025-04-11,2025-04-12
926,3067,BCH20250412926,2025-04-11,2025-04-12
927,3550,BCH20250412927,2025-04-11,2025-04-12
928,4585,BCH20250412928,2025-04-11,2025-04-12
929,2486,BCH20250412929,2025-04-11,2025-04-12
930,4011,BCH20250412930,2025-04-11,2025-04-12
931,2487,BCH20250412931,2025-04-11,2025-04-12
932,781,BCH20250412932,2025-04-11,2025-04-12
933,2411,BCH20250412933,2025-04-11,2025-04-12
934,4647,BCH20250412934,2025-04-11,2025-04-12
935,3573,BCH20250412935,2025-04-11,2025-04-12
936,90,BCH20250412936,2025-04-11,2025-04-12
937,2612,BCH20250412937,2025-04-11,2025-04-12
938,1399,BCH20250412938,2025-04-11,2025-04-12
939,342,BCH20250412939,2025-04-11,2025-04-12
940,4912,BCH20250412940,2025-04-11,2025-04-12
941,1614,BCH20250412941,2025-04-11,2025-04-12
942,4760,BCH20250412942,2025-04-11,2025-04-12
943,3950,BCH20250412943,2025-04-11,2025-04-12
944,1004,BCH20250412944,2025-04-11,2025-04-12
945,2189,BCH20250412945,2025-04-11,2025-04-12
946,2029,BCH20250412946,2025-04-11,2025-04-12
947,4667,BCH20250412947,2025-04-11,2025-04-12
948,4541,BCH20250412948,2025-04-11,2025-04-12
949,2954,BCH20250412949,2025-04-11,2025-04-12
950,985,BCH20250412950,2025-04-11,2025-04-12
951,983,BCH20250412951,2025-04-11,2025-04-12
952,4998,BCH20250412952,2025-04-11,2025-04-12
953,4045,BCH20250412953,2025-04-11,2025-04-12
954,3623,BCH20250412954,2025-04-11,2025-04-12
955,2287,BCH20250412955,2025-04-11,2025-04-12
956,4196,BCH20250412956,2025-04-11,2025-04-12
957,1372,BCH20250412957,2025-04-11,2025-04-12
958,4686,BCH20250412958,2025-04-11,2025-04-12
959,3378,BCH20250412959,2025-04-11,2025-04-12
960,3431,BCH20250412960,2025-04-11,2025-04-12
961,4684,BCH20250412961,2025-04-11,2025-04-12
962,653,BCH20250412962,2025-04-11,2025-04-12
963,3807,BCH20250412963,2025-04-11,2025-04-12
964,4746,BCH20250412964,2025-04-11,2025-04-12
965,3503,BCH20250412965,2025-04-11,2025-04-12
966,1414,BCH20250412966,2025-04-11,2025-04-12
967,1532,BCH20250412967,2025-04-11,2025-04-12
968,2274,BCH20250412968,2025-04-11,2025-04-12
969,2188,BCH20250412969,2025-04-11,2025-04-12
970,515,BCH20250412970,2025-04-11,2025-04-12
971,3325,BCH20250412971,2025-04-11,2025-04-12
972,2838,BCH20250412972,2025-04-11,2025-04-12
973,310,BCH20250412973,2025-04-11,2025-04-12
974,4255,BCH20250412974,2025-04-11,2025-04-12
975,3943,BCH20250412975,2025-04-11,2025-04-12
976,4301,BCH20250412976,2025-04-11,2025-04-12
977,2762,BCH20250412977,2025-04-11,2025-04-12
978,1610,BCH20250412978,2025-04-11,2025-04-12
979,4761,BCH20250412979,2025-04-11,2025-04-12
980,33,BCH20250412980,2025-04-11,2025-04-12
981,2231,BCH20250412981,2025-04-11,2025-04-12
982,1744,BCH20250412982,2025-04-11,2025-04-12
983,3463,BCH20250412983,2025-04-11,2025-04-12
984,2237,BCH20250412984,2025-04-11,2025-04-12
985,2938,BCH20250412985,2025-04-11,2025-04-12
986,3500,BCH20250412986,2025-04-11,2025-04-12
987,3456,BCH20250412987,2025-04-11,2025-04-12
