LeveringID,ProductID,Aantal
2366,4326,11
1167,3393,505
903,4813,161
4749,4744,114
4456,2181,975
3612,2165,117
3304,2060,358
1448,4450,85
3064,1677,172
1616,1694,517
3158,3322,305
4347,422,472
45,3259,559
2102,4919,339
1969,1969,382
2123,1727,417
3066,1222,774
3082,4717,130
2058,1047,37
1128,2646,460
263,2238,601
2523,3408,553
1912,2188,680
4481,2298,624
403,3729,353
1521,4949,99
297,3959,244
3389,220,167
2231,3825,883
3434,1673,593
2126,4727,776
3866,3035,170
1977,2374,87
633,1652,602
2389,3964,995
3517,3512,237
81,507,347
3517,4719,519
4882,1992,734
307,201,899
253,3030,87
3381,1232,460
3382,3231,44
4558,1159,211
4891,10,88
1454,3059,378
3789,3051,180
1774,2564,855
1781,3539,348
1954,555,374
3396,3465,921
669,2132,938
3867,3658,486
270,3513,685
720,2466,577
4340,947,599
137,4361,239
1349,1360,551
3429,2806,470
2351,1256,593
203,2639,987
1014,327,214
2822,3474,835
4963,4375,47
1196,1663,829
358,2754,447
179,2344,38
1310,3318,500
4767,2491,770
466,4999,20
954,4700,535
2384,2171,693
1871,2908,383
3386,3193,554
1628,1183,655
324,448,982
4073,1786,699
4901,2169,717
3162,4965,729
2264,3585,302
4496,3471,809
4994,177,441
3950,3735,586
989,3981,783
46,3529,837
3611,2342,271
640,4950,966
930,3161,29
214,1463,189
54,3654,571
1682,4726,812
947,3788,861
1757,1462,645
2999,3686,341
2979,526,449
2472,2643,256
878,3802,880
441,2696,444
4816,761,653
3241,3174,687
2265,3214,674
3821,4528,242
2561,4296,81
4083,4073,415
248,2417,984
1440,1197,860
2342,685,443
4345,468,827
3845,1922,217
1384,349,512
1876,3653,452
3270,593,483
1632,834,38
1295,3685,810
1701,2171,473
2267,239,497
3664,949,434
159,2958,312
808,2177,291
1639,3939,957
1974,4507,382
3630,1448,202
3668,1368,461
1242,771,650
3835,2323,388
4402,1571,369
3371,4415,577
1747,1923,209
813,3334,107
4287,4680,412
4096,2833,974
1630,4926,626
813,3364,321
2354,296,480
1071,4936,287
265,2002,312
2170,3355,370
2518,3259,456
2276,119,888
2048,331,103
3008,124,457
3320,1016,724
831,4422,945
4923,4605,790
4325,1150,640
3911,4495,385
3495,736,127
1773,4749,268
4975,2677,833
3335,2284,489
1967,1077,823
4004,1335,304
991,3534,456
2273,4416,952
1379,4764,45
2780,981,557
1669,2455,915
633,4208,261
288,3809,598
4613,3107,436
3177,4174,91
4850,1338,841
4068,109,650
4230,1682,355
839,3876,283
4109,4007,518
3608,224,566
1295,240,418
4488,3337,298
3797,1580,430
1924,3111,296
1582,1364,708
3699,2474,575
3701,3180,948
3274,4926,521
4315,4581,152
600,594,641
2110,1034,18
1198,3407,955
4523,2113,869
4699,576,116
3616,2409,913
2851,3792,133
815,1568,333
1341,1033,679
1650,4630,241
1596,1078,154
3267,1031,560
1983,3206,196
4853,4090,961
2122,365,922
2496,3477,122
1575,2508,135
1448,1165,75
4213,2857,747
2128,4559,169
322,922,122
948,2145,879
3826,1802,153
2777,4349,793
2784,1441,388
3685,862,479
724,1059,563
32,4075,606
148,3955,310
2773,510,597
4957,1815,312
3376,139,283
3929,1179,607
1368,1561,546
3661,228,249
1967,4142,619
628,2785,11
1994,4602,859
301,2634,332
3527,4048,521
1802,2714,772
2479,4575,925
3803,2745,188
374,2668,977
1954,3940,117
3750,1003,732
4525,2963,569
4043,3579,392
2495,2945,899
1304,3047,907
4877,1696,701
3157,124,70
526,299,267
3305,3943,46
3713,2572,279
518,678,658
821,2472,253
3878,1002,348
455,2572,605
1027,1987,536
3876,2072,775
3577,3323,904
1094,289,764
4863,4228,697
2139,1299,753
734,4603,468
623,671,298
845,4671,804
3312,4232,646
3260,774,954
2057,3219,956
4836,2302,453
3383,1361,701
1638,2922,268
1614,3347,538
2805,480,872
4227,4168,572
1411,758,872
4521,221,520
3025,1515,443
361,4629,695
1154,3339,459
966,3288,343
4499,4673,316
4845,151,417
3449,2415,360
3016,220,515
2692,69,280
4082,4905,356
4401,1945,894
3751,1045,270
3396,88,949
556,2265,379
4179,2968,605
2266,4219,299
1146,2486,246
535,4436,900
1501,239,415
1889,4726,446
673,4288,860
2992,4532,677
1842,1848,745
31,4239,118
3960,2056,634
3626,4381,924
2246,217,364
3239,1581,858
3687,4219,715
3866,4760,225
3811,1472,453
2822,4618,323
705,3619,306
3294,4586,985
3482,4695,935
1449,4463,771
2662,2086,118
3327,3309,590
664,62,695
307,4612,60
2534,4495,957
3311,2208,254
2518,4084,706
3922,4943,255
571,4982,816
3453,3276,307
4898,3269,947
2186,3980,867
3023,4941,546
1713,2719,102
3306,4192,24
2307,1736,587
3154,2793,83
1681,2188,890
2862,3530,754
3062,1789,135
1718,845,316
1052,1899,411
4606,4819,62
4883,931,537
737,2272,803
970,4117,700
4532,2504,385
1675,2929,547
1593,2860,208
3730,113,52
1709,4149,1000
1613,4102,940
3952,2863,473
2019,2839,25
754,3721,457
2505,173,738
1486,4232,792
3815,494,425
3946,3492,340
95,2301,762
3901,1965,598
384,410,765
1238,4632,646
3103,85,495
2184,4422,964
2469,3744,173
1761,4191,226
830,1360,470
2806,3933,114
4333,2385,346
4534,1515,502
3194,277,734
4240,3214,147
3808,679,114
213,3,542
3450,3002,843
1766,3203,838
2898,4886,902
4528,4030,993
3897,2825,746
1236,2033,138
3114,4027,381
59,208,667
4199,3247,336
3455,1944,733
4896,2312,776
2061,1773,857
1148,3371,677
3359,1520,264
3816,2418,244
1215,3248,241
3739,275,658
2682,4773,428
338,3461,618
1961,1768,168
803,3274,848
345,1035,92
4010,1206,154
1344,3416,580
983,660,742
897,1069,313
2435,3186,810
3091,3199,379
648,2034,721
4616,932,122
3679,3796,100
2364,1339,208
2339,2197,89
35,885,441
512,4169,838
4136,3050,90
3426,2965,617
580,1625,423
683,1918,181
3939,3677,244
4866,2342,381
3041,3649,966
2632,2637,844
2191,2713,205
2741,309,712
475,2173,371
3690,1636,95
4167,3544,207
1925,257,92
271,522,157
3707,3120,998
3874,1000,298
663,1389,41
3606,2553,459
2650,1753,83
2081,1949,349
1499,712,404
4412,2221,415
4674,651,991
3587,1713,517
4083,1285,674
2494,3261,198
4006,3806,556
4894,2707,871
2347,4105,987
4900,3808,122
2643,4471,112
3768,3427,756
2800,1797,91
2028,3119,131
24,4469,100
4029,4270,320
4681,2063,83
1539,4594,159
37,180,27
4967,3196,548
1620,1312,721
3920,1148,990
629,4138,690
3631,4515,299
1950,1988,561
1804,1309,584
484,340,797
3221,3265,283
3330,2127,634
2502,3351,250
2437,3300,904
4650,2158,969
1788,2062,350
4786,1070,832
2818,110,681
2848,3481,900
2973,2160,675
2176,4500,699
2313,3853,873
4337,1535,163
984,2798,423
3763,3069,719
3624,3621,231
656,494,400
2169,867,735
1392,3343,828
1763,2865,624
1980,189,552
1774,4717,898
251,53,232
4175,3191,147
443,4475,120
1937,2489,243
2774,4168,913
3821,200,522
1551,1398,965
1703,1249,669
1899,1974,170
1710,4653,696
685,4432,738
2565,802,718
3919,562,923
3076,4924,593
70,4908,90
4998,693,819
3335,1678,249
159,4147,60
2754,688,97
1298,1843,773
1974,908,563
91,608,41
230,4890,104
3628,1576,445
4777,1931,187
2751,3011,799
45,3638,194
3156,1243,199
3106,4296,796
1098,3196,518
526,2358,91
3517,670,206
2437,526,613
2480,496,623
2115,3853,676
3938,2824,983
4030,3026,919
2278,2860,578
4774,3129,912
1382,957,932
403,2191,678
3671,4020,532
4380,4295,958
2996,3544,828
460,2421,744
3106,3173,357
4151,4998,36
4627,3148,422
4429,738,498
2515,4797,621
71,1083,806
4276,1703,307
2006,190,360
171,4106,80
3491,3502,991
2048,4697,104
1125,4198,658
4927,507,548
872,4371,165
1393,2649,753
2647,132,700
3761,1425,732
1042,2507,716
109,1774,999
4864,2639,843
3748,2501,10
90,4086,82
3062,2658,366
1721,976,642
4280,1430,405
1448,2224,812
4425,2746,243
43,3676,319
2461,3483,612
1520,3382,724
3644,2136,530
4134,4490,346
1763,517,614
2284,2181,361
1433,2841,615
285,2987,662
2257,1328,979
4249,1640,515
2820,3844,61
884,37,608
3050,4832,791
2985,3653,473
1744,1496,859
436,3925,45
10,3627,47
2268,4611,613
1645,642,938
2830,1499,915
789,4370,709
3913,2119,192
935,456,441
2505,314,709
3817,1573,572
314,2368,852
929,626,629
130,2589,191
2135,4054,652
2860,2296,180
1416,1532,780
122,734,141
1378,456,375
2304,1040,484
2091,3181,822
3667,2569,662
1518,2959,132
2020,3122,319
3930,4844,334
2608,4411,478
3795,563,38
1785,3879,980
1578,234,218
1934,2674,286
1881,3780,190
2735,73,555
2511,570,837
4942,550,346
2975,3657,82
4143,4763,328
2061,1382,979
232,3179,554
1601,1137,983
102,4545,396
2533,3853,243
2668,639,971
1496,449,79
4680,2510,98
738,3759,561
4112,2590,87
4438,144,98
3866,3226,256
4152,3285,473
2371,3975,198
2858,171,379
4991,4562,495
1411,3965,495
3026,3542,428
926,488,742
4977,1410,911
2104,3865,731
1773,3055,994
4507,1912,878
211,2626,242
1585,2285,536
852,4240,565
3280,3301,432
3124,4279,50
2582,876,206
3266,4697,80
1860,47,283
938,4319,45
3245,407,737
1163,3358,223
2534,2995,235
3089,656,629
2163,2901,63
3533,4520,507
2397,691,241
3122,1116,333
4819,3990,741
2920,1328,894
3541,274,867
81,1188,604
640,1528,421
2106,3445,144
4494,4673,677
521,1647,434
3114,3469,499
4874,3467,939
4790,3865,849
2441,4432,469
3096,4992,333
2356,4111,788
250,4847,221
2635,3595,321
1943,1013,824
2307,3381,342
3168,2866,101
3967,192,47
2641,4774,768
1383,702,571
1638,4971,985
1067,487,713
1449,1872,566
4016,615,787
3040,2291,335
1883,3658,202
2341,1161,500
904,4001,513
4324,3424,979
4541,948,36
2692,356,465
701,184,33
1327,43,550
886,620,361
4204,269,444
3843,2416,988
4707,1829,15
1729,1043,70
844,3377,80
4566,2512,218
1735,3859,406
971,4868,906
4150,3199,879
675,3123,537
138,4834,782
2101,3358,93
3273,2190,340
1640,842,743
1467,361,10
3454,258,608
4255,2008,784
1820,4395,689
1226,4745,172
2385,1688,456
4240,2436,339
2788,4589,267
445,1456,526
4404,3034,968
1722,1591,451
3523,3218,465
2251,3268,236
2342,2994,848
4243,4700,386
4977,420,839
2711,702,253
4994,677,279
4344,3478,372
3236,3465,181
4283,3825,199
521,3499,749
1348,4164,335
2622,974,936
4726,3182,821
4566,2535,247
3109,4781,632
2511,4081,128
3484,2834,847
3950,2220,38
2506,736,379
3427,267,881
3385,3712,751
10,3619,529
2898,1210,47
3413,2018,478
2769,4500,527
3306,583,730
3931,1230,894
4915,1807,575
3877,4742,933
3280,438,128
4445,208,55
4281,1487,444
925,3271,149
4344,2358,644
1796,280,777
2915,189,438
514,1183,778
3230,2586,672
927,3816,265
300,274,652
4083,2813,560
2616,3465,195
3167,2302,834
316,230,551
3732,1650,361
4262,2175,303
1827,2446,267
3918,1963,97
1668,4758,56
3826,3513,536
4166,2127,554
3094,190,372
4508,1247,157
4727,4263,118
3361,532,262
2125,2322,224
3144,1433,833
3103,2659,930
1386,2231,115
1136,722,346
4019,4613,949
1860,3021,670
389,4777,47
376,4071,712
3006,2103,127
4361,3670,33
1800,2631,915
343,247,20
2138,3999,736
3862,1867,504
2320,1992,896
1751,40,458
4724,4822,406
3656,2597,730
91,2652,148
1396,1852,17
1692,544,66
2634,1013,498
4216,2127,702
4805,4375,88
1240,61,268
1687,4625,744
3723,3582,833
4105,808,88
744,3721,530
2081,280,211
1061,179,782
4797,3578,470
2168,2084,20
3189,4145,559
3048,3390,145
1699,2099,517
3310,2198,694
3989,741,377
4070,2187,848
4237,3703,335
4504,4357,269
2333,2718,66
4408,3367,374
1458,1190,529
3206,1109,867
4902,2871,526
4890,418,721
959,4489,574
2981,1463,937
3777,3329,544
3989,3792,476
1555,4288,523
2949,4042,779
4247,530,511
4395,3424,995
4835,1761,531
201,3608,199
2727,1006,100
2420,2690,137
842,3635,513
1752,996,610
1795,641,920
2399,904,406
911,4082,641
4835,2622,749
4652,3965,59
200,3837,990
3085,4060,679
2111,4251,722
2638,3091,93
1325,3408,118
4414,3755,613
49,2637,276
4957,1258,370
1834,4071,140
248,3275,662
2137,1346,892
821,314,732
4226,1349,10
22,2551,278
3031,950,439
1684,4142,747
3715,1561,24
235,1983,595
285,2181,422
1137,499,540
2355,1945,198
3296,27,121
214,4829,593
3858,157,410
3031,4627,796
4734,221,809
2203,4113,103
1043,652,878
2112,3487,983
2082,3557,820
436,3387,132
1441,4846,674
4978,4603,239
1597,1620,103
1481,4108,202
2189,4631,58
4147,923,702
36,54,65
2483,720,716
1380,3852,944
1417,3970,51
767,3,494
3818,1573,506
3036,4643,655
786,2274,37
2029,4698,73
4399,2956,933
1158,4581,99
2547,2902,499
2700,1361,268
4304,4547,802
98,1015,628
31,756,994
4131,1738,902
4645,4457,868
289,3017,750
4668,1336,22
2183,2124,151
1769,2299,98
3723,161,755
1380,1426,513
3454,4274,823
4564,4644,446
2443,725,975
3466,962,140
493,343,420
3785,2999,478
1555,4349,283
2827,270,969
4260,1533,124
2211,3546,770
3787,2134,211
3695,3396,707
3160,2738,540
1559,582,686
208,147,328
4457,4095,889
2729,2232,677
3379,686,295
3491,664,646
4427,1238,45
4466,4201,984
575,3463,914
4757,4042,256
4001,1971,216
4454,3490,159
3873,768,276
1119,3908,751
3733,1160,780
2933,3822,368
3120,3735,741
4699,230,382
4766,4010,293
2612,2461,536
210,1271,256
4371,327,102
805,1331,857
2862,3879,539
4691,131,980
4498,1017,353
2934,3556,525
852,2702,172
3185,1304,295
275,1961,771
3824,4294,408
1116,2494,142
965,4356,180
3886,4250,885
1836,3491,545
3199,3300,472
77,310,919
4225,3628,42
532,1090,495
2802,2615,762
2244,3945,323
2703,795,202
446,2621,304
1489,4312,218
3423,671,598
1679,606,510
3698,596,800
4459,4553,542
4745,996,224
3785,3529,255
4498,446,961
910,351,579
291,1916,572
1378,3694,537
3462,1447,647
4820,4035,358
4040,3372,779
2434,913,334
4320,2115,977
44,3656,61
2470,2830,104
383,2896,322
1440,2399,15
1227,2619,883
1668,4643,758
457,4427,415
2090,2654,642
3618,3886,216
1567,2562,815
4637,2579,107
1524,2655,241
3354,4692,412
1435,3313,472
1472,2082,359
3362,357,470
4936,3929,724
2536,12,318
2601,2280,689
2567,1987,752
3007,4358,30
1347,1507,630
1788,1587,959
234,3981,564
1542,2099,634
2443,4793,650
4247,1994,514
326,2333,409
4031,3095,281
406,1267,54
4711,393,726
4911,4387,511
2656,2650,161
4548,3015,712
1328,1186,854
2314,2980,267
750,1890,41
2464,3299,754
1755,4506,248
4802,3740,297
2329,2168,170
4703,4250,849
1666,4090,692
3489,1875,405
3248,3807,185
3027,3908,328
4200,1211,659
2488,4847,183
2083,1432,499
1055,2674,168
2938,2038,616
158,4418,462
2134,1307,28
461,1595,337
3745,2458,592
4170,120,850
3830,618,868
1911,708,293
2101,2808,286
2171,4696,869
3952,4756,314
1392,60,867
2622,959,149
3429,2214,376
1432,2181,131
2234,4035,754
3105,921,846
3127,4110,806
3613,540,869
3304,809,458
3506,1558,865
373,1078,398
2429,1241,835
3360,18,60
2965,2911,680
4170,2751,56
2029,3751,391
3343,616,101
210,3145,652
2572,4991,605
2057,1222,400
4353,1712,108
3994,4535,878
2256,2911,233
1218,116,334
1482,1485,693
4175,2194,282
633,4387,857
4684,645,715
1597,2601,196
600,381,750
3365,210,127
2544,2447,144
4496,4460,233
1946,1909,160
4123,4871,78
1885,3130,792
4673,2110,80
1504,551,663
2850,3666,733
287,795,623
1734,1748,47
2031,477,197
605,1481,576
2558,3302,232
3331,4189,199
4008,3487,776
1219,969,818
2116,4969,945
797,4778,393
1238,3224,217
1589,795,144
2355,964,70
1330,3398,783
4809,2308,118
2604,2963,870
4884,4706,84
4986,4695,796
2582,868,193
2339,3211,589
4170,4855,617
941,3064,569
4209,2341,113
855,3281,646
1752,1444,683
2226,2866,93
4530,1603,691
3331,3144,490
1625,873,301
3989,1417,882
1331,704,840
2487,4685,182
3238,2177,863
275,3054,516
4404,4494,209
1905,2543,316
2791,1314,583
3999,1853,432
1782,1840,463
3049,3265,140
3864,1311,468
4504,901,799
3716,643,188
2349,3380,62
4400,1188,907
595,2161,346
310,2824,48
692,4343,890
2824,2600,27
1167,620,721
3272,1134,55
4533,2086,640
3887,89,65
322,1176,661
3297,4729,10
1287,3694,203
706,3656,618
1512,4264,138
1964,1284,186
1500,207,682
4749,1949,97
2465,3744,618
4612,2817,495
2259,268,970
1096,2552,508
697,2311,155
996,2818,907
393,1312,777
4159,1578,155
661,1660,764
3461,4366,744
3051,4225,967
2935,1912,755
117,4881,420
2083,14,27
3157,2180,794
3494,655,432
2022,3106,22
214,1571,447
658,722,389
1347,4278,455
2517,4158,998
1648,3262,831
2123,4288,974
2745,4498,844
1171,1051,744
2851,4045,806
4808,733,47
1121,1423,965
3306,2969,73
1308,4682,513
1053,3146,1000
985,1489,595
1750,3429,59
3538,59,621
3643,590,808
1011,1650,54
2693,4568,781
2817,2862,554
3086,3297,227
3365,3739,674
1427,459,601
4948,3521,234
2222,3713,297
4520,3966,858
3010,3194,325
1275,1176,199
4414,2582,859
2907,4147,490
1089,487,77
2039,3424,725
3183,1993,316
532,3639,22
2270,12,172
1220,1392,479
1941,962,333
2434,3526,474
4318,2128,677
2041,3332,351
651,4290,332
1654,4024,961
428,4029,307
1964,4702,210
1137,1598,927
4015,4326,744
832,2814,693
3230,897,90
3011,501,384
431,1739,812
2906,4773,304
2968,1305,297
4172,187,839
4759,4383,63
4865,2360,78
4015,1420,636
3550,4224,186
4447,1406,532
2677,2599,513
3271,2321,305
1635,1471,590
483,4857,546
4091,3135,219
4403,3967,76
3227,142,125
3197,3499,908
485,3233,696
3072,1350,607
45,4497,767
2053,4352,730
2803,4585,574
4717,4876,964
4753,531,371
2928,4238,337
284,1339,895
3476,417,263
1812,2237,517
2189,2489,310
303,897,520
458,2361,281
1888,313,546
4079,1545,358
1004,1888,565
2835,1626,706
1221,4019,412
990,538,559
607,4880,231
459,4772,782
1370,2894,310
4568,2662,514
4051,3885,776
939,2407,600
1391,140,898
3629,2554,505
4400,1066,544
3734,3203,691
4467,1344,789
1414,758,295
4392,3819,217
4191,2639,469
3317,461,312
4744,3844,994
4925,2171,427
4443,2952,129
2958,3243,962
4928,2644,468
395,2220,386
2851,429,305
2767,3518,781
321,3944,41
2476,1189,793
4717,3983,987
4222,4123,477
323,4348,420
4988,4498,727
4401,2853,879
4000,1989,807
2052,3241,999
328,1255,838
4006,5000,593
163,2364,406
103,2722,676
3015,3603,344
3908,4864,271
2916,1966,267
576,1761,98
2808,3944,122
4589,3065,986
861,3617,120
1158,4656,767
2155,3790,118
909,4227,675
4077,48,615
4410,867,725
1816,1361,906
1384,524,618
2094,2764,398
2830,4375,696
4881,2842,874
2891,499,138
4867,2155,179
1774,3926,243
1382,1109,950
578,4578,498
926,2138,872
4111,4527,102
2720,1923,19
3625,3898,321
2478,4041,450
4142,3334,230
3613,4183,359
2010,1628,40
4287,2813,987
1703,467,934
1412,1654,75
4453,2797,217
398,3423,213
4194,4353,62
4259,2574,445
3978,2148,260
866,2448,420
829,4420,133
4162,1999,110
280,384,804
475,776,217
1618,195,37
1486,3826,305
999,1070,794
1479,1243,264
537,2402,264
4453,504,565
4760,4686,745
1341,4986,818
4826,554,511
224,865,432
520,4323,30
3670,1854,99
1561,2212,525
1378,3700,193
2419,4247,781
346,4647,171
2377,4588,766
3386,4441,223
1508,520,517
1634,1455,679
4720,3137,240
2110,4706,852
2924,2204,144
774,2469,866
3254,2788,357
1225,4810,329
1012,4400,577
3909,4069,26
260,395,869
4459,111,921
1422,2523,997
4645,2309,680
4311,3745,711
1078,2070,726
1696,1567,441
3960,22,136
3398,4156,155
234,2092,728
1806,2229,625
198,486,656
2837,1622,307
3980,1954,50
2291,2495,706
4180,4051,832
1734,472,824
2432,3315,927
202,2659,635
3903,3970,602
3706,4077,819
3832,2160,765
3024,4471,13
1174,4984,33
3080,2021,665
2324,1606,192
1903,3529,208
3194,3450,354
4996,1171,429
1510,2613,320
2970,5,127
4515,479,927
881,3597,512
4516,445,510
2652,3145,574
3871,1725,16
4889,1952,31
4527,3819,617
1718,4651,331
2763,4651,604
4281,3829,115
4173,1738,553
2576,4991,105
3005,2508,711
1189,2936,562
3603,4871,477
627,4329,941
2617,1815,912
2628,1210,639
480,2904,749
4805,1325,696
4601,3036,728
2192,845,166
2612,3576,379
4277,3210,230
972,4419,780
2792,4623,686
831,3410,812
1430,2836,822
540,2028,424
647,1223,808
1189,1482,455
1578,687,459
3868,3038,22
3116,773,108
4968,2197,151
4951,2369,269
1931,3609,586
3263,2933,95
3046,4260,416
2405,739,374
8,2803,799
1095,3297,775
1867,4711,723
2890,3108,215
2632,3409,266
2651,959,129
100,892,768
4731,1540,154
772,2529,989
1628,3408,443
1080,23,821
760,4832,27
353,435,617
1696,914,343
4011,1449,116
1051,353,127
1839,2057,412
2330,4229,66
4799,4173,955
4358,2314,531
4858,184,464
389,2774,59
4004,4303,212
360,2156,967
860,4050,530
775,4371,230
2964,4667,320
4063,2476,865
1821,2685,791
1296,4407,881
1376,2457,67
2288,3512,732
1611,3875,30
3078,2215,495
86,2194,285
619,4329,887
301,2953,545
403,4869,294
4140,281,257
3354,1831,596
1671,3313,860
2020,3280,182
4481,4751,969
2279,3758,145
3114,3302,769
714,161,527
4376,4146,397
3696,1605,550
3808,1667,971
1866,4736,388
3630,1735,591
3489,1430,891
3874,24,463
2850,2532,120
719,3369,305
4838,4774,282
4671,4334,824
3100,7,164
3912,3938,176
3831,2681,488
4373,3302,887
3171,3341,38
3843,4583,616
999,2971,504
135,43,552
880,3792,656
1217,4916,258
4601,3429,581
4421,4208,500
1212,150,759
574,560,772
2073,4529,887
2143,1982,944
1131,3186,979
1861,4875,757
2398,214,548
1841,4233,624
2007,1661,432
799,3909,34
4126,277,697
2950,3534,756
282,2800,523
4298,985,27
4373,1993,359
4363,237,405
2050,4825,891
3472,4997,364
1931,4764,196
2393,2281,586
2182,3615,600
3367,2105,347
2909,385,835
1184,4516,210
1815,4615,829
4622,2649,562
501,887,975
1558,4889,369
2773,2158,195
1634,2153,392
1071,1487,968
1217,4465,246
83,1909,961
1763,1351,216
2877,1322,163
3798,3458,787
2010,1790,239
3878,1980,816
774,1060,147
234,3910,274
3654,1760,337
2851,4931,362
1233,756,160
39,3893,777
2174,733,531
1331,935,99
3418,896,51
4830,3455,601
2511,2955,544
2593,2715,35
184,2205,53
3983,1728,674
3164,108,782
437,1747,499
3154,1645,355
3734,3196,311
4452,1049,216
348,4953,213
3836,4417,542
4676,3998,154
2898,2103,216
139,1935,581
386,23,183
3530,505,371
1696,2062,108
4324,2318,64
3703,3493,840
1818,2427,673
109,4081,370
900,3688,281
2722,2602,830
3703,4327,566
97,3424,647
4703,672,913
3690,4030,150
2215,4383,16
3178,2298,198
406,4289,896
4297,808,365
4353,1249,392
2626,3488,279
2419,3316,571
4500,803,817
2908,1870,852
614,1739,393
1837,3148,103
1325,28,374
4869,4659,379
1828,3761,317
2755,4533,39
4769,2119,384
4276,3804,767
1475,347,405
1311,2979,774
1694,2211,936
3567,2292,502
2835,4748,70
465,811,903
341,3560,874
1464,366,331
4081,3285,140
655,2948,563
4097,1052,14
119,2132,366
4951,3006,779
303,3754,266
2436,1738,96
2218,4196,644
4961,771,466
1512,4796,885
1712,1221,544
1360,1087,924
1444,2522,112
3437,1773,672
2259,475,309
1696,425,892
2141,578,512
4845,2557,567
3862,253,747
2195,2050,389
2331,1931,193
177,1276,111
2855,1969,719
3635,1343,316
1021,1117,46
3869,3417,320
4791,1843,687
751,3109,359
1968,1321,304
1737,2670,777
1849,1056,733
3488,4495,620
529,2876,393
1870,407,505
1391,2580,444
856,964,278
4536,214,552
3044,568,496
2963,3975,663
644,904,711
1412,818,122
500,1622,853
1207,2946,793
3343,43,265
2192,3736,836
1899,1480,260
4120,413,761
3142,1047,669
4336,277,742
3656,331,322
2059,138,597
1858,1551,395
436,1179,144
2541,2156,948
4782,1519,284
3480,1684,154
1369,4107,422
556,1593,670
2615,1128,372
2277,1599,311
2361,1255,803
4763,704,148
192,2280,667
4532,4296,40
4646,1802,209
4996,1973,695
1563,1695,950
4517,2919,882
3675,1480,511
2609,2495,995
363,4573,763
1109,2636,91
4566,2113,261
4269,1560,756
2078,129,842
368,4770,914
4629,2377,173
1864,4400,543
3216,284,463
782,81,293
1873,296,223
776,3791,212
4467,3885,104
4920,2472,551
4860,2482,734
2383,3522,459
2843,1202,840
1186,4856,777
1038,1984,916
4814,2457,341
3864,3763,924
2190,988,719
1444,3309,80
968,348,544
3105,3073,561
3537,3883,960
644,2403,432
1501,2884,828
2493,2569,927
3907,4828,280
4152,4766,503
4687,2366,164
1963,2492,418
74,3353,666
940,3466,771
127,3254,166
3686,65,208
1869,821,89
2550,204,548
1391,1549,155
3526,3284,955
3515,4617,669
1714,4731,447
3088,4260,720
4227,1806,322
4506,4684,996
3139,4067,996
4163,4158,347
1049,2154,262
4762,3605,888
1731,1597,70
4235,3882,199
1419,145,215
3603,1306,566
2441,828,250
2786,1785,612
3607,4124,858
2349,4967,86
1552,1062,466
4813,837,596
1766,3274,980
3442,1649,151
2277,4820,477
1764,4339,230
2158,1892,278
2034,1454,125
1883,1779,52
3610,4606,754
1723,2772,140
4914,3149,599
2160,4966,295
534,2384,508
1913,2697,25
4810,4927,508
583,2651,990
4819,2216,862
4709,14,980
2417,3820,525
33,145,954
2644,4118,264
4659,3875,513
100,1588,552
1200,3578,827
3619,603,754
229,712,603
456,3021,394
2328,1303,76
3487,3525,109
1169,3382,836
3980,1330,575
4850,1277,420
4747,876,682
2069,3469,35
2222,511,521
1690,3280,747
1393,885,571
23,307,520
1632,2022,404
3327,2176,241
1298,4312,84
2401,3985,87
597,3956,513
1663,3573,804
3373,1080,731
1141,3880,512
2543,4206,411
3159,1822,49
3448,1138,756
348,886,522
1469,889,695
3575,469,379
1165,4250,502
3183,941,255
3812,3370,792
587,3081,545
4652,1602,659
1544,2149,359
3509,4612,828
2404,1505,444
2726,1104,221
1745,3045,111
4384,2374,54
3301,705,549
3061,4377,251
2889,2157,633
3541,4169,341
4228,871,146
900,2282,621
1017,1658,572
4646,3538,411
1261,150,875
3980,2862,792
342,3527,857
4363,4248,672
3433,3755,424
4994,483,749
1734,2958,368
1007,2059,442
247,683,710
4899,1883,165
2158,2933,139
1695,1375,550
1947,974,428
3559,1753,621
206,1165,774
4344,877,906
2748,4920,351
670,1969,702
483,444,786
4869,1198,855
2084,1457,867
4248,3879,732
4188,4770,749
3718,4438,540
389,2084,792
1718,3255,871
2116,3425,859
3283,4338,805
2013,3845,439
903,4939,252
2654,3501,327
4941,409,624
3315,186,306
588,338,553
86,3868,883
4725,4198,773
4638,4408,690
3570,1615,678
1126,1099,755
4327,231,994
2310,3375,531
1832,3124,383
100,1169,828
2495,3943,108
2406,3375,19
1784,4389,411
3324,847,656
883,249,747
4102,2191,602
1804,44,941
1670,2391,572
2910,3566,253
693,2913,493
4863,2466,182
3150,273,261
1615,702,807
2963,2972,272
1347,3233,16
2596,4956,125
4245,2839,332
3016,1470,924
1231,3360,858
4351,3223,965
4156,4070,903
2849,2244,486
4098,3091,566
3724,2100,77
3273,3453,501
1102,2372,731
4742,3013,683
869,579,323
1864,3351,420
2932,3884,862
1185,4677,578
1549,261,760
4965,749,858
2176,1143,507
2357,1384,742
2237,1426,438
2648,4418,510
4383,4402,352
4435,2430,45
1717,3246,373
3559,684,697
3137,4496,441
2002,817,168
598,3939,858
129,4964,396
1313,2570,100
4876,202,154
1433,1487,730
3236,3344,384
145,4475,705
2285,4386,164
722,2028,599
